title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    The New World  ,2005,PG-13,135," Biography, Drama, History            ",6.7,69,    Terrence Malick  ,         Colin Farrell,  Q    orianka Kilcher,     Christopher Plummer,     Christian Bale    ,83233,12710000
    The Good Shepherd  ,2006,R,167," Drama, History, Thriller            ",6.7,61,    Ro ert De Niro  ,      Matt Damon,   Angelina Jolie,   Ro ert De Niro,   Alec Baldwin  ,98725,59950000
    K-19: The Widowmaker  ,2002,PG-13,138," Drama, History, Thriller            ",6.7,0,    Kathryn Bigelow  ,      Harrison Ford,   Sam Spruell,   Peter Ste  ings,   Christian Camargo  ,59918,35170000
    Operation Finale  ,2018,PG-13,122," Biography, Drama, History            ",6.6,0,    Chris Weitz  ,      Oscar Isaac,   Ben Kingsley,   Mlanie Laurent,   Lior Raz  ,34024,17610000
    Mac eth  ,2015,R,113," Drama, History, War            ",6.6,71,    Justin Kurzel  ,      Michael Fass ender,   Marion Cotillard,   Jack Madigan,   Frank Madigan  ,53169,1110000
    12 Strong  ,2018,R,130," Action, Drama, History            ",6.6,0,    Nicolai Fuglsig  ,      Chris Hemsworth,   Michael Shannon,   Michael Pea,   Navid Negah an  ,68862,45500000
    Ro in Hood  ,2010,PG-13,140," Action, Adventure, Drama            ",6.6,0,    Ridley Scott  ,      Russell Crowe,   Cate Blanchett,   Matthew Macfadyen,   Max von Sydow  ,254235,105270000
    A Mighty Heart  ,2007,R,108," Biography, Drama, History            ",6.6,74,    Michael Winter ottom  ,      Angelina Jolie,   Dan Futterman,   Irrfan Khan,   Archie Panja i  ,26841,9180000
    The Promise  ,2016,PG-13,133," Action, Adventure, Drama            ",6.5,0,    Terry George  ,      Oscar Isaac,   Charlotte Le Bon,   Christian Bale,   Daniel Gimnez Cacho  ,173105,0
    Child 44  ,2015,R,137," Crime, Drama, History            ",6.5,0,    Daniel Espinosa  ,      Tom Hardy,   Gary Oldman,   Noomi Rapace,   Joel Kinnaman  ,66499,1210000
    Fly oys  ,2006,PG-13,140," Action, Drama, History            ",6.5,0,    Tony Bill  ,      James Franco,   Jean Reno,   Jennifer Decker,   Scott Hazell  ,41352,13080000
    Hollywoodland  ,2006,R,126," Biography, Crime, Drama            ",6.5,62,    Allen Coulter  ,      Adrien Brody,   Ben Affleck,   Diane Lane,   Bo  Hoskins  ,32949,14420000
    Marie Antoinette  ,2006,PG-13,123," Biography, Drama, History            ",6.5,65,    Sofia Coppola  ,      Kirsten Dunst,   Jason Schwartzman,   Rip Torn,   Steve Coogan  ,102475,15960000
    Ned Kelly  ,2003,R,110," Action, Adventure, Biography            ",6.5,0,    Gregor Jordan  ,      Heath Ledger,   Orlando Bloom,   Geoffrey Rush,   Naomi Watts  ,25998,70000
    Black Death  ,2010,R,102," Action, Drama, History            ",6.4,71,    Christopher Smith  ,      Eddie Redmayne,   Sean Bean,   Carice van Houten,   Kim erley Nixon  ,44757,20000
    Centurion  ,2010,R,97," Action, Drama, History            ",6.4,62,    Neil Marshall  ,      Michael Fass ender,   Dominic West,   Olga Kurylenko,   Andreas Wisniewski  ,78591,120000
    The Laundromat  ,2019,R,95," Comedy, Crime, Drama            ",6.3,0,    Steven Soder ergh  ,      Gary Oldman,   Antonio Banderas,   AJ Meijer,   Arsenio Castellanos  ,44774,0
    Risen  ,2016,PG-13,107," Action, Drama, History            ",6.3,0,    Kevin Reynolds  ,      Joseph Fiennes,   Tom Felton,   Peter Firth,   Cliff Curtis  ,25405,36870000
    Mary Queen of Scots  ,2018,R,124," Biography, Drama, History            ",6.3,0,    Josie Rourke  ,      Saoirse Ronan,   Margot Ro  ie,   Jack Lowden,   Joe Alwyn  ,42666,16470000
    True Story  ,2015,R,99," Biography, Crime, Drama            ",6.3,0,    Rupert Goold  ,      James Franco,   Jonah Hill,   Felicity Jones,   Maria Dizzia  ,64400,4720000
    W.  ,2008,PG-13,129," Biography, Comedy, Drama            ",6.3,0,    Oliver Stone  ,      Josh Brolin,   Eliza eth Banks,   Ioan Gruffudd,   Colin Hanks  ,46378,25530000
    The Li ertine  ,2004,R,114," Biography, Drama, History            ",6.3,0,    Laurence Dunmore  ,      Johnny Depp,   Samantha Morton,   John Malkovich,   Paul Ritter  ,34991,4840000
    King Arthur  ,2004,PG-13,126," Action, Adventure, Drama            ",6.3,0,    Antoine Fuqua  ,      Clive Owen,   Stephen Dillane,   Keira Knightley,   Ioan Gruffudd  ,160024,51880000
    Last Knights  ,2015,R,115," Action, Drama, History            ",6.2,0,    Kazuaki Kiriya  ,      Clive Owen,   Morgan Freeman,   Aksel Hennie,   Payman Maadi  ,40603,0
    The Eagle  ,2011,PG-13,114," Action, Adventure, Drama            ",6.2,0,    Kevin Macdonald  ,      Channing Tatum,   Jamie Bell,   Donald Sutherland,   Istvn Gz  ,65912,19490000
    Pearl Har or  ,2001,PG-13,183," Action, Drama, History            ",6.2,0,    Michael Bay  ,      Ben Affleck,   Kate Beckinsale,   Josh Hartnett,   William Lee Scott  ,312799,198540000
    The Monuments Men  ,2014,PG-13,118," Comedy, Drama, History            ",6.1,0,    George Clooney  ,      George Clooney,   Matt Damon,   Bill Murray,   Cate Blanchett  ,125305,78030000
    Ironclad  ,2011,R,121," Action, Drama, History            ",6.1,0,    Jonathan English  ,      Paul Giamatti,   Jason Flemyng,   Brian Cox,   James Purefoy  ,40382,0
    Red Tails  ,2012,PG-13,125," Action, Drama, History            ",5.9,0,    Anthony Hemingway  ,      Cu a Gooding Jr.,   Gerald McRaney,   David Oyelowo,   Andre Royo  ,33630,49880000
    World Trade Center  ,2006,PG-13,129," Drama, History, Thriller            ",5.9,66,    Oliver Stone  ,      Nicolas Cage,   Michael Pea,   Maria Bello,   Maggie Gyllenhaal  ,77924,70280000
    Ben-Hur  ,2016,PG-13,123," Action, Adventure, Drama            ",5.7,0,    Timur Bekmam etov  ,      Jack Huston,   To y Ke  ell,   Rodrigo Santoro,   Nazanin Boniadi  ,41865,26410000
    The Three Musketeers  ,2011,PG-13,110," Action, Adventure, Fantasy            ",5.7,0,    Paul W.S. Anderson  ,      Logan Lerman,   Matthew Macfadyen,   Ray Stevenson,   Milla Jovovich  ,103943,20380000
    Alexander  ,2004,R,175," Action, Biography, Drama            ",5.6,0,    Oliver Stone  ,      Colin Farrell,   Anthony Hopkins,   Rosario Dawson,   Angelina Jolie  ,163050,34300000
    Pompeii  ,2014,PG-13,105," Action, Adventure, Drama            ",5.5,0,    Paul W.S. Anderson  ,      Kit Harington,   Emily Browning,   Kiefer Sutherland,   Adewale Akinnuoye-Ag aje  ,106844,23220000
    Serena  ,2014,R,109," Drama, History, Romance            ",5.4,0,    Susanne Bier  ,      Bradley Cooper,   Jennifer Lawrence,   Rhys Ifans,   To y Jones  ,27291,180000
"    10,000 BC  ",2008,PG-13,109," Action, Adventure, Drama            ",5.1,0,    Roland Emmerich  ,      Camilla Belle,   Steven Strait,   Marco Khan,   Cliff Curtis  ,126058,94780000
    The Legend of Tomiris  ,2019,TV-14,156," Action, Drama, History            ",4.7,0,    Akan Satayev  ,      Almira Tursyn,   Adil Akhmetov,   Erke ulan Dairov,   Berik Aytzhanov  ,35319,0
    Marighella  ,2019,0,155," Action, Drama, History            ",3.1,0,    Wagner Moura  ,      Ana Paula Bouzas,   Bella Camero,   Herson Capri,   Hum erto Carro  ,42866,0
