title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Finding Dory  ,2016,PG,97," Animation, Adventure, Comedy            ",7.3,77,    Andrew Stanton   ,          Ellen DeGeneres,     Al ert Brooks,  Ed O    Neill,     Kaitlin Olson       ,243026,486300000
    The Book of Life  ,2014,PG,95," Animation, Adventure, Comedy            ",7.3,67,    Jorge R. Gutirrez  ,      Diego Luna,   Zoe Saldana,   Channing Tatum,   Ron Perlman  ,65211,50150000
    Despica le Me 2  ,2013,PG,98," Animation, Adventure, Comedy            ",7.3,62,    Pierre Coffin   ,       Steve Carell,   Kristen Wiig,   Benjamin Bratt,   Miranda Cosgrove    ,371730,368060000
    Monsters University  ,2013,G,104," Animation, Adventure, Comedy            ",7.3,65,    Dan Scanlon  ,      Billy Crystal,   John Goodman,   Steve Buscemi,   Helen Mirren  ,325103,268490000
    Rise of the Guardians  ,2012,PG,97," Animation, Action, Adventure            ",7.3,0,    Peter Ramsey  ,      Hugh Jackman,   Alec Baldwin,   Isla Fisher,   Chris Pine  ,158173,103410000
    The Adventures of Tintin: The Secret of the Unicorn  ,2011,PG,107," Animation, Action, Adventure            ",7.3,68,    Steven Spiel erg  ,      Jamie Bell,   Andy Serkis,   Daniel Craig,   Simon Pegg  ,217614,77590000
    Eight Below  ,2006,PG,120," Adventure, Drama, Family            ",7.3,64,    Frank Marshall  ,      Paul Walker,   Jason Biggs,   Bruce Greenwood,   Moon Bloodgood  ,61492,81610000
    Shaolin Soccer  ,2001,PG,87," Action, Comedy, Family            ",7.3,68,    Stephen Chow  ,      Stephen Chow,   Wei Zhao,   Yat-Fei Wong,   Man-Tat Ng  ,74790,490000
    Corpse Bride  ,2005,PG,77," Animation, Drama, Family            ",7.3,83,    Tim Burton   ,       Johnny Depp,   Helena Bonham Carter,   Emily Watson,   Tracey Ullman    ,246892,53360000
    Stan & Ollie  ,2018,PG,98," Biography, Comedy, Drama            ",7.2,75,    Jon S. Baird  ,      Steve Coogan,   John C. Reilly,   Shirley Henderson,   Nina Arianda  ,33329,5470000
    Dragon Ball Z: Battle of Gods  ,2013,TV-PG,85," Animation, Action, Adventure            ",7.2,0,    Masahiro Hosoda  ,      Masako Nozawa,   Hiromi Tsuru,   Ry Horikawa,   Masaharu Sat  ,26442,2550000
    A Dog' s Purpose  ,2017,PG,100," Adventure, Comedy, Drama            ",7.2,0,    Lasse Hallstrm  ,      Josh Gad,   Dennis Quaid,   Peggy Lipton,   Bryce Gheisar  ,66093,64510000
    Kung Fu Panda 2  ,2011,PG,90," Animation, Action, Adventure            ",7.2,67,    Jennifer Yuh Nelson  ,      Jack Black,   Angelina Jolie,   Jackie Chan,   Dustin Hoffman  ,255759,165250000
    Rango  ,2011,PG,107," Animation, Adventure, Comedy            ",7.2,75,    Gore Ver inski  ,      Johnny Depp,   Isla Fisher,   Timothy Olyphant,   A igail Breslin  ,238845,123480000
    Paddington  ,2014,PG,95," Animation, Adventure, Comedy            ",7.2,77,    Paul King  ,      Hugh Bonneville,   Sally Hawkins,   Julie Walters,   Jim Broad ent  ,99518,76270000
    Secretariat  ,2010,PG,123," Biography, Drama, Family            ",7.2,61,    Randall Wallace  ,      Diane Lane,   John Malkovich,   Margo Martindale,   Nelsan Ellis  ,26689,59710000
    Megamind  ,2010,PG,95," Animation, Action, Comedy            ",7.2,63,    Tom McGrath  ,      Will Ferrell,   Jonah Hill,   Brad Pitt,   Tina Fey  ,230408,148420000
    The Croods  ,2013,PG,98," Animation, Adventure, Comedy            ",7.2,0,    Kirk DeMicco   ,       Nicolas Cage,   Ryan Reynolds,   Emma Stone,   Catherine Keener    ,194752,187170000
    Final Fantasy VII: Advent Children  ,2005,PG-13,101," Animation, Action, Adventure            ",7.2,0,    Tetsuya Nomura   ,       Takahiro Sakurai,   Ayumi It,   Shtar Moriku o,   Maaya Sakamoto    ,55060,0
    The Cat Returns  ,2002,G,75," Animation, Adventure, Comedy            ",7.2,70,    Hiroyuki Morita  ,      Chizuru Ikewaki,   Yoshihiko Hakamada,   Aki Maeda,   Takayuki Yamada  ,49832,0
    Shrek 2  ,2004,PG,93," Animation, Adventure, Comedy            ",7.2,75,    Andrew Adamson   ,    Mike Myers,   Eddie Murphy,   Cameron Diaz,     ,422236,436470000
    Lilo & Stitch  ,2002,PG,85," Animation, Adventure, Comedy            ",7.2,73,    Dean DeBlois   ,       Daveigh Chase,   Chris Sanders,   Tia Carrere,   David Ogden Stiers    ,169969,145790000
    Spirit: Stallion of the Cimarron  ,2002,G,83," Animation, Adventure, Drama            ",7.2,0,    Kelly As ury   ,       Matt Damon,   James Cromwell,   Daniel Studi,   Chopper Bernet    ,66244,73280000
    Treasure Planet  ,2002,PG,95," Animation, Adventure, Family            ",7.2,0,    Ron Clements   ,       Joseph Gordon-Levitt,   Emma Thompson,   Martin Short,   Roscoe Lee Browne    ,103934,38180000
    Sing  ,2016,PG,108," Animation, Comedy, Family            ",7.1,0,    Garth Jennings   ,       Matthew McConaughey,   Reese Witherspoon,   Seth MacFarlane,   Scarlett Johansson    ,135373,270400000
    Beauty and the Beast  ,2017,PG,129," Family, Fantasy, Musical            ",7.1,65,    Bill Condon  ,      Emma Watson,   Dan Stevens,   Luke Evans,   Josh Gad  ,276921,504010000
    The Peanuts Movie  ,2015,G,88," Animation, Comedy, Family            ",7.1,67,    Steve Martino  ,      Noah Schnapp,   Bill Melendez,   Hadley Belle Miller,   Francesca Capaldi  ,42599,130180000
    Kung Fu Panda 3  ,2016,PG,95," Animation, Action, Adventure            ",7.1,66,    Alessandro Carloni   ,       Jack Black,   Bryan Cranston,   Dustin Hoffman,   Angelina Jolie    ,136004,143530000
    Good ye Christopher Ro in  ,2017,PG,107," Biography, Drama, Family            ",7.1,0,    Simon Curtis  ,      Domhnall Gleeson,   Margot Ro  ie,   Kelly Macdonald,   Vicki Pepperdine  ,25013,1740000
    Arthur Christmas  ,2011,PG,97," Animation, Adventure, Comedy            ",7.1,69,    Sarah Smith   ,       James McAvoy,   Jim Broad ent,   Bill Nighy,   Hugh Laurie    ,53113,46460000
    We Bought a Zoo  ,2011,PG,124," Comedy, Drama, Family            ",7.1,0,    Cameron Crowe  ,      Matt Damon,   Scarlett Johansson,   Thomas Haden Church,   Elle Fanning  ,135664,75620000
    Brave  ,2012,PG,93," Animation, Adventure, Comedy            ",7.1,69,    Mark Andrews   ,    Kelly Macdonald,   Billy Connolly,   Emma Thompson,     ,375745,237280000
    The Muppets  ,2011,PG,103," Adventure, Comedy, Family            ",7.1,75,    James Bo in  ,      Amy Adams,   Jason Segel,   Chris Cooper,   Rashida Jones  ,87885,88630000
    Hotel Transylvania  ,2012,PG,91," Animation, Comedy, Family            ",7.1,0,    Genndy Tartakovsky  ,      Adam Sandler,   Kevin James,   Andy Sam erg,   Selena Gomez  ,226268,148310000
    Marley & Me  ,2008,PG,115," Comedy, Drama, Family            ",7.1,0,    David Frankel  ,      Owen Wilson,   Jennifer Aniston,   Eric Dane,   Kathleen Turner  ,147732,143150000
    The Princess and the Frog  ,2009,G,97," Animation, Adventure, Comedy            ",7.1,73,    Ron Clements   ,       Anika Noni Rose,   Keith David,   Oprah Winfrey,   Bruno Campos    ,125689,104400000
    Bridge to Tera ithia  ,2007,PG,96," Drama, Family, Fantasy            ",7.1,74,    Ga or Csupo  ,      Josh Hutcherson,   AnnaSophia Ro  ,   Zooey Deschanel,   Ro ert Patrick  ,144073,82270000
    The SpongeBo  SquarePants Movie  ,2004,PG,87," Animation, Action, Adventure            ",7.1,66,    Stephen Hillen urg   ,       Tom Kenny,   Jeffrey Tam or,   Rodger Bumpass,   Carolyn Lawrence    ,79965,85420000
    Cars  ,2006,G,117," Animation, Comedy, Family            ",7.1,73,    John Lasseter   ,       Owen Wilson,   Bonnie Hunt,   Paul Newman,   Larry the Ca le Guy    ,372011,244080000
    A omina le  ,2019,PG,97," Animation, Adventure, Comedy            ",7.0,61,    Jill Culton   ,       Chloe Bennet,   Al ert Tsai,   Tenzing Norgay Trainor,   Joseph Izzo    ,30019,60720000
    Ralph Breaks the Internet  ,2018,PG,112," Animation, Adventure, Comedy            ",7.0,71,    Phil Johnston   ,       John C. Reilly,   Sarah Silverman,   Gal Gadot,   Taraji P. Henson    ,134075,201090000
    The Christmas Chronicles  ,2018,PG,104," Adventure, Comedy, Family            ",7.0,0,    Clay Kaytis  ,      Kurt Russell,   Dar y Camp,   Judah Lewis,   Oliver Hudson  ,62478,0
    ParaNorman  ,2012,PG,92," Animation, Adventure, Comedy            ",7.0,72,    Chris Butler   ,       Kodi Smit-McPhee,   Anna Kendrick,   Christopher Mintz-Plasse,   Tucker Al rizzi    ,94995,56000000
    Soul Surfer  ,2011,PG,112," Biography, Drama, Family            ",7.0,0,    Sean McNamara  ,      AnnaSophia Ro  ,   Dennis Quaid,   Helen Hunt,   Carrie Underwood  ,46045,43850000
    Maleficent  ,2014,PG,97," Action, Adventure, Family            ",7.0,0,    Ro ert Strom erg  ,      Angelina Jolie,   Elle Fanning,   Sharlto Copley,   Lesley Manville  ,346378,241410000
    Son of Ram ow  ,2007,PG-13,96," Action, Adventure, Comedy            ",7.0,66,    Garth Jennings  ,      Bill Milner,   Will Poulter,   Jessica Hynes,   Anna Wing  ,30863,1780000
    Enchanted  ,2007,PG,107," Animation, Comedy, Family            ",7.0,75,    Kevin Lima  ,      Amy Adams,   Susan Sarandon,   James Marsden,   Patrick Dempsey  ,177713,127810000
    An Unfinished Life  ,2005,PG-13,108," Drama, Family, Romance            ",7.0,0,    Lasse Hallstrm  ,      Jennifer Lopez,   Ro ert Redford,   Morgan Freeman,   Josh Lucas  ,29082,8590000
    Elf  ,2003,PG,97," Adventure, Comedy, Family            ",7.0,64,    Jon Favreau  ,      Will Ferrell,   James Caan,   Bo  Newhart,   Zooey Deschanel  ,232500,173400000
    Holes  ,2003,PG,117," Adventure, Comedy, Drama            ",7.0,71,    Andrew Davis  ,      Shia LaBeouf,   Sigourney Weaver,   Jon Voight,   Tim Blake Nelson  ,78322,67410000
    Chicken Run  ,2000,G,84," Animation, Adventure, Comedy            ",7.0,88,    Peter Lord   ,       Mel Gi son,   Julia Sawalha,   Phil Daniels,   Lynn Ferguson    ,178016,106830000
    Aladdin  ,2019,PG,128," Adventure, Family, Fantasy            ",6.9,0,    Guy Ritchie  ,      Will Smith,   Mena Massoud,   Naomi Scott,   Marwan Kenzari  ,230854,355560000
    The Lion King  ,2019,PG,118," Animation, Adventure, Drama            ",6.9,0,    Jon Favreau  ,      Donald Glover,   Beyonc,   Seth Rogen,   Chiwetel Ejiofor  ,215026,543640000
    Frozen II  ,2019,PG,103," Animation, Adventure, Comedy            ",6.9,64,    Chris Buck   ,       Kristen Bell,   Idina Menzel,   Josh Gad,   Jonathan Groff    ,140009,477370000
    Cinderella  ,2015,PG,105," Drama, Family, Fantasy            ",6.9,67,    Kenneth Branagh  ,      Lily James,   Cate Blanchett,   Richard Madden,   Helena Bonham Carter  ,162194,201150000
    Rio  ,2011,G,96," Animation, Adventure, Comedy            ",6.9,63,    Carlos Saldanha  ,      Jesse Eisen erg,   Anne Hathaway,   George Lopez,   Karen Disher  ,207745,143620000
    Legend of the Guardians: The Owls of Ga' Hoole  ,2010,PG,97," Animation, Action, Adventure            ",6.9,0,    Zack Snyder  ,      Jim Sturgess,   Hugo Weaving,   David Wenham,   Emily Barclay  ,78256,55680000
    Frankenweenie  ,2012,PG,87," Animation, Comedy, Family            ",6.9,74,    Tim Burton  ,         Winona Ryder,  Catherine O    Hara,     Martin Short,     Martin Landau    ,98978,35290000
    Ice Age: Dawn of the Dinosaurs  ,2009,PG,94," Animation, Adventure, Comedy            ",6.9,0,    Carlos Saldanha   ,       Ray Romano,   John Leguizamo,   Denis Leary,   Eunice Cho    ,225606,196570000
    Cloudy with a Chance of Meat alls  ,2009,PG,90," Animation, Adventure, Comedy            ",6.9,66,    Phil Lord   ,       Anna Faris,   Bill Hader,   Bruce Camp ell,   James Caan    ,207000,124870000
"    The Chronicles of Narnia: The Lion, the Witch and the Wardro e  ",2005,PG,143," Adventure, Family, Fantasy            ",6.9,75,    Andrew Adamson  ,      Tilda Swinton,   Georgie Henley,   William Moseley,   Skandar Keynes  ,368873,291710000
    Madagascar  ,2005,PG,86," Animation, Adventure, Comedy            ",6.9,0,    Eric Darnell   ,       Chris Rock,   Ben Stiller,   David Schwimmer,   Jada Pinkett Smith    ,369337,193600000
    The Rookie  ,2002,G,127," Drama, Family, Sport            ",6.9,72,    John Lee Hancock  ,      Dennis Quaid,   J.D. Evermore,   Rachel Griffiths,   Jay Hernandez  ,32583,75600000
    Atlantis: The Lost Empire  ,2001,PG,95," Animation, Action, Adventure            ",6.9,0,    Gary Trousdale   ,       Michael J. Fox,   Jim Varney,   Corey Burton,   Claudia Christian    ,105637,84050000
    The Road to El Dorado  ,2000,PG,89," Animation, Adventure, Comedy            ",6.9,0,    Bi o Bergeron   ,    Kevin Kline,   Kenneth Branagh,   Rosie Perez,     ,85277,50860000
    The Call of the Wild  ,2020,PG,100," Adventure, Drama, Family            ",6.8,0,    Chris Sanders  ,      Harrison Ford,   Omar Sy,   Cara Gee,   Dan Stevens  ,39676,62340000
    Spies in Disguise  ,2019,PG,102," Animation, Action, Adventure            ",6.8,0,    Nick Bruno   ,       Rachel Brosnahan,   Jarrett Bruno,   Claire Cros y,   Toru Uchikado    ,37067,0
    Storks  ,2016,PG,87," Animation, Adventure, Comedy            ",6.8,0,    Nicholas Stoller   ,       Andy Sam erg,   Katie Crown,   Kelsey Grammer,   Jennifer Aniston    ,56565,72680000
    Madagascar 3: Europe' s Most Wanted  ,2012,PG,93," Animation, Adventure, Comedy            ",6.8,0,    Eric Darnell   ,    Ben Stiller,   Jada Pinkett Smith,   Chris Rock,     ,164708,216390000
    A Christmas Carol  ,2009,PG,96," Animation, Drama, Family            ",6.8,0,    Ro ert Zemeckis  ,      Jim Carrey,   Gary Oldman,   Colin Firth,   Steve Valentine  ,104252,137860000
    Mr. Pea ody & Sherman  ,2014,PG,92," Animation, Adventure, Comedy            ",6.8,0,    Ro  Minkoff  ,      Ty Burrell,   Max Charles,   Stephen Col ert,   Leslie Mann  ,63049,111510000
    The Boxtrolls  ,2014,PG,96," Animation, Adventure, Comedy            ",6.8,61,    Graham Anna le   ,       Ben Kingsley,   Jared Harris,   Nick Frost,   Richard Ayoade    ,54614,50840000
    Horton Hears a Who!  ,2008,G,86," Animation, Adventure, Comedy            ",6.8,71,    Jimmy Hayward   ,       Jim Carrey,   Steve Carell,   Carol Burnett,   Will Arnett    ,130348,154530000
    Ice Age: The Meltdown  ,2006,PG,91," Animation, Adventure, Comedy            ",6.8,0,    Carlos Saldanha  ,      Ray Romano,   John Leguizamo,   Denis Leary,   Seann William Scott  ,258376,195330000
    Bolt  ,2008,PG,96," Animation, Adventure, Comedy            ",6.8,67,    Byron Howard   ,       John Travolta,   Miley Cyrus,   Susie Essman,   Mark Walton    ,191493,114050000
    Meet the Ro insons  ,2007,G,95," Animation, Adventure, Comedy            ",6.8,61,    Stephen J. Anderson  ,      Daniel Hansen,   Wesley Singerman,   Angela Bassett,   Jordan Fry  ,88230,97820000
    A Series of Unfortunate Events  ,2004,PG,108," Adventure, Comedy, Family            ",6.8,62,    Brad Sil erling  ,      Jim Carrey,   Jude Law,   Meryl Streep,   Liam Aiken  ,197096,118630000
    Brother Bear  ,2003,G,85," Animation, Adventure, Comedy            ",6.8,0,    Aaron Blaise   ,       Joaquin Phoenix,   Jeremy Suarez,   Rick Moranis,   Jason Raize    ,98069,85340000
    Peter Pan  ,2003,PG,113," Adventure, Family, Fantasy            ",6.8,64,    P.J. Hogan  ,      Jeremy Sumpter,   Jason Isaacs,   Olivia Williams,   Lynn Redgrave  ,66968,48460000
    Mary Poppins Returns  ,2018,PG,130," Comedy, Family, Fantasy            ",6.7,66,    Ro  Marshall  ,      Emily Blunt,   Lin-Manuel Miranda,   Ben Whishaw,   Emily Mortimer  ,78065,171960000
    Cars 3  ,2017,G,102," Animation, Adventure, Comedy            ",6.7,0,    Brian Fee  ,      Owen Wilson,   Cristela Alonzo,   Chris Cooper,   Nathan Fillion  ,78034,152900000
    Ferdinand  ,2017,PG,108," Animation, Adventure, Comedy            ",6.7,0,    Carlos Saldanha  ,      John Cena,   Kate McKinnon,   Bo  y Cannavale,   Jack Gore  ,49448,84410000
    Max  ,2015,PG,111," Adventure, Drama, Family            ",6.7,0,    Boaz Yakin  ,      Thomas Haden Church,   Josh Wiggins,   Luke Kleintank,   Lauren Graham  ,25819,42650000
    Pete' s Dragon  ,2016,PG,102," Action, Adventure, Comedy            ",6.7,71,    David Lowery  ,      Bryce Dallas Howard,   Ro ert Redford,   Oakes Fegley,   Oona Laurence  ,54467,76230000
    Hotel Transylvania 2  ,2015,PG,89," Animation, Comedy, Family            ",6.7,0,    Genndy Tartakovsky  ,      Adam Sandler,   Andy Sam erg,   Selena Gomez,   Kevin James  ,108843,169700000
    The Good Dinosaur  ,2015,PG,93," Animation, Adventure, Comedy            ",6.7,66,    Peter Sohn  ,      Jeffrey Wright,   Frances McDormand,   Maleah Nipay-Padilla,   Ryan Teeple  ,103082,123090000
    Miss Peregrine' s Home for Peculiar Children  ,2016,PG-13,127," Adventure, Drama, Family            ",6.7,0,    Tim Burton  ,      Eva Green,   Asa Butterfield,   Samuel L. Jackson,   Judi Dench  ,156891,87240000
    Penguins of Madagascar  ,2014,PG,92," Animation, Adventure, Comedy            ",6.7,0,    Eric Darnell   ,       Tom McGrath,   Chris Miller,   Christopher Knights,   Conrad Vernon    ,80039,83350000
    The Pirates! Band of Misfits  ,2012,PG,88," Animation, Adventure, Comedy            ",6.7,73,    Peter Lord   ,       Hugh Grant,   Salma Hayek,   Jeremy Piven,   Martin Freeman    ,45333,31050000
    Epic  ,2013,PG,102," Animation, Adventure, Family            ",6.7,0,    Chris Wedge  ,      Amanda Seyfried,   Josh Hutcherson,   Beyonc,   Colin Farrell  ,100279,107520000
    Surf' s Up  ,2007,PG,85," Animation, Comedy, Family            ",6.7,64,    Ash Brannon   ,       Shia LaBeouf,   Zooey Deschanel,   Jon Heder,   Jeff Bridges    ,69757,58870000
    Where the Wild Things Are  ,2009,PG,101," Adventure, Drama, Family            ",6.7,71,    Spike Jonze  ,         Max Records,  Catherine O    Hara,     Forest Whitaker,     Pepita Emmerichs    ,101139,77230000
    Over the Hedge  ,2006,PG,83," Animation, Adventure, Comedy            ",6.7,67,    Tim Johnson   ,       Bruce Willis,   Garry Shandling,   Steve Carell,   Wanda Sykes    ,160898,155020000
    Sin ad: Legend of the Seven Seas  ,2003,PG,86," Animation, Adventure, Family            ",6.7,0,    Patrick Gilmore   ,       Brad Pitt,   Catherine Zeta-Jones,   Joseph Fiennes,   Michelle Pfeiffer    ,49755,26480000
    Smallfoot  ,2018,PG,96," Animation, Adventure, Comedy            ",6.6,0,    Karey Kirkpatrick   ,       Channing Tatum,   James Corden,   Zendaya,   Common    ,34639,83240000
    Pokmon Detective Pikachu  ,2019,PG,104," Action, Adventure, Comedy            ",6.6,0,    Ro  Letterman  ,      Ryan Reynolds,   Justice Smith,   Kathryn Newton,   Bill Nighy  ,139968,144110000
    Peter Ra  it  ,2018,PG,95," Adventure, Comedy, Family            ",6.6,0,    Will Gluck  ,      James Corden,   Fayssal Bazzi,   Domhnall Gleeson,   Sia  ,35771,115250000
    Maleficent: Mistress of Evil  ,2019,PG,119," Adventure, Family, Fantasy            ",6.6,0,    Joachim Rnning  ,      Angelina Jolie,   Elle Fanning,   Harris Dickinson,   Michelle Pfeiffer  ,86900,113930000
    Fantastic Beasts: The Crimes of Grindelwald  ,2018,PG-13,134," Adventure, Family, Fantasy            ",6.6,0,    David Yates  ,      Eddie Redmayne,   Katherine Waterston,   Dan Fogler,   Johnny Depp  ,226579,159560000
    The Lego Movie 2: The Second Part  ,2019,PG,107," Animation, Action, Adventure            ",6.6,65,    Mike Mitchell  ,      Chris Pratt,   Eliza eth Banks,   Will Arnett,   Tiffany Haddish  ,55898,105810000
    Home  ,2015,PG,94," Animation, Adventure, Comedy            ",6.6,0,    Tim Johnson  ,      Jim Parsons,   Rihanna,   Steve Martin,   Jennifer Lopez  ,92514,177400000
    The Odd Life of Timothy Green  ,2012,PG,105," Comedy, Drama, Family            ",6.6,0,    Peter Hedges  ,      Jennifer Garner,   Joel Edgerton,   CJ Adams,   Odeya Rush  ,45127,51850000
    Madagascar: Escape 2 Africa  ,2008,PG,89," Animation, Adventure, Comedy            ",6.6,61,    Eric Darnell   ,       Ben Stiller,   Chris Rock,   David Schwimmer,   Jada Pinkett Smith    ,207219,180010000
    Puss in Boots  ,2011,PG,90," Animation, Action, Adventure            ",6.6,65,    Chris Miller  ,      Antonio Banderas,   Salma Hayek,   Zach Galifianakis,   Billy Bo  Thornton  ,145342,149260000
    Flushed Away  ,2006,PG,85," Animation, Adventure, Comedy            ",6.6,74,    David Bowers   ,       Hugh Jackman,   Kate Winslet,   Ian McKellen,   Jean Reno    ,114237,64670000
    Monster House  ,2006,PG,91," Animation, Comedy, Family            ",6.6,68,    Gil Kenan  ,      Mitchel Musso,   Sam Lerner,   Spencer Locke,   Ryan Whitney  ,102425,73660000
    Charlie and the Chocolate Factory  ,2005,PG,115," Adventure, Comedy, Family            ",6.6,72,    Tim Burton  ,      Johnny Depp,   Freddie Highmore,   David Kelly,   Helena Bonham Carter  ,431951,206460000
    The Polar Express  ,2004,G,100," Animation, Adventure, Comedy            ",6.6,61,    Ro ert Zemeckis  ,      Tom Hanks,   Chris Coppola,   Michael Jeter,   Leslie Zemeckis  ,181623,183370000
    Asterix & O elix: Mission Cleopatra  ,2002,PG,107," Adventure, Comedy, Family            ",6.6,0,    Alain Cha at  ,      Grard Depardieu,   Christian Clavier,   Jamel De  ouze,   Monica Bellucci  ,49464,3120000
    Titan A.E.  ,2000,PG,94," Animation, Action, Adventure            ",6.6,0,    Don Bluth   ,       Matt Damon,   Drew Barrymore,   Bill Pullman,   Jim Breuer    ,58863,22750000
    The Secret Life of Pets 2  ,2019,PG,86," Animation, Adventure, Comedy            ",6.5,0,    Chris Renaud   ,       Patton Oswalt,   Kevin Hart,   Harrison Ford,   Eric Stonestreet    ,50944,158870000
    The Secret Life of Pets  ,2016,PG,87," Animation, Adventure, Comedy            ",6.5,61,    Chris Renaud   ,       Louis C.K.,   Eric Stonestreet,   Kevin Hart,   Lake Bell    ,184160,368380000
    Trolls  ,2016,PG,92," Animation, Adventure, Comedy            ",6.5,0,    Mike Mitchell   ,       Anna Kendrick,   Justin Tim erlake,   Zooey Deschanel,   Christopher Mintz-Plasse    ,73039,153710000
    Ice Age: Continental Drift  ,2012,PG,88," Animation, Adventure, Comedy            ",6.5,0,    Steve Martino   ,       Ray Romano,   Denis Leary,   John Leguizamo,   Aziz Ansari    ,193164,161320000
    Diary of a Wimpy Kid: Rodrick Rules  ,2011,PG,99," Comedy, Family            ",6.5,0,    David Bowers  ,      Zachary Gordon,   Devon Bostick,   Ro ert Capron,   Rachael Harris  ,26585,52700000
    City of Em er  ,2008,PG,90," Adventure, Family, Fantasy            ",6.5,0,    Gil Kenan  ,      Saoirse Ronan,   To y Jones,   Bill Murray,   David Ryall  ,63075,7870000
    The Chronicles of Narnia: Prince Caspian  ,2008,PG,150," Action, Adventure, Family            ",6.5,62,    Andrew Adamson  ,      Ben Barnes,   Skandar Keynes,   Georgie Henley,   William Moseley  ,195610,141620000
    The Spiderwick Chronicles  ,2008,PG,96," Action, Adventure, Drama            ",6.5,62,    Mark Waters  ,      Freddie Highmore,   Sarah Bolger,   David Strathairn,   Mary-Louise Parker  ,88983,71200000
    Nanny McPhee  ,2005,PG,97," Comedy, Family, Fantasy            ",6.5,0,    Kirk Jones  ,      Emma Thompson,   Colin Firth,   Angela Lans ury,   Kelly Macdonald  ,68598,47140000
    Dinosaur  ,2000,PG,82," Animation, Adventure, Family            ",6.5,0,    Eric Leighton   ,       D.B. Sweeney,   Julianna Margulies,   Samuel E. Wright,   Alfre Woodard    ,53976,137750000
    The BFG  ,2016,PG,117," Adventure, Family, Fantasy            ",6.4,66,    Steven Spiel erg  ,      Mark Rylance,   Ru y Barnhill,   Penelope Wilton,   Jemaine Clement  ,78323,55480000
    Minions  ,2015,PG,91," Animation, Adventure, Comedy            ",6.4,0,    Kyle Balda   ,       Sandra Bullock,   Jon Hamm,   Michael Keaton,   Pierre Coffin    ,213603,336050000
    Muppets Most Wanted  ,2014,PG,107," Adventure, Comedy, Crime            ",6.4,61,    James Bo in  ,      Ricky Gervais,   Ty Burrell,   Tina Fey,   Steve Whitmire  ,31966,51180000
    Cloudy with a Chance of Meat alls 2  ,2013,PG,95," Animation, Adventure, Comedy            ",6.4,0,    Cody Cameron   ,       Bill Hader,   Anna Faris,   Will Forte,   Neil Patrick Harris    ,91695,119790000
    Tomorrowland  ,2015,PG,130," Action, Adventure, Family            ",6.4,0,    Brad Bird  ,      George Clooney,   Britt Ro ertson,   Hugh Laurie,   Raffey Cassidy  ,173035,93440000
    Tur o  ,2013,PG,96," Animation, Adventure, Comedy            ",6.4,0,    David Soren  ,      Ryan Reynolds,   Paul Giamatti,   Maya Rudolph,   Samuel L. Jackson  ,85511,83030000
    The Lorax  ,2012,PG,86," Animation, Adventure, Comedy            ",6.4,0,    Chris Renaud   ,       Zac Efron,   Taylor Swift,   Danny DeVito,   Ed Helms    ,99621,214030000
    Alice in Wonderland  ,2010,PG,108," Adventure, Family, Fantasy            ",6.4,0,    Tim Burton  ,      Mia Wasikowska,   Johnny Depp,   Helena Bonham Carter,   Anne Hathaway  ,386076,334190000
    Monsters vs. Aliens  ,2009,PG,94," Animation, Action, Adventure            ",6.4,0,    Ro  Letterman   ,       Reese Witherspoon,   Rainn Wilson,   Stephen Col ert,   Seth Rogen    ,148082,198350000
    The Water Horse  ,2007,PG,112," Adventure, Family, Fantasy            ",6.4,71,    Jay Russell  ,      Emily Watson,   David Morrissey,   Alex Etel,   Bruce Allpress  ,38012,40410000
    Night at the Museum  ,2006,PG,108," Adventure, Comedy, Family            ",6.4,0,    Shawn Levy  ,      Ben Stiller,   Carla Gugino,   Ricky Gervais,   Dick Van Dyke  ,316654,250860000
    Mr. Bean' s Holiday  ,2007,G,90," Comedy, Family            ",6.4,0,    Steve Bendelack  ,      Rowan Atkinson,   Willem Dafoe,   Steve Pem erton,   Lily Atkinson  ,116631,33300000
    Hoodwinked  ,2005,PG,80," Animation, Comedy, Crime            ",6.4,0,    Cory Edwards   ,    Anne Hathaway,   Glenn Close,   Patrick War urton,     ,56799,51390000
    Happy Feet  ,2006,PG,108," Animation, Adventure, Comedy            ",6.4,77,    George Miller   ,    Elijah Wood,   Brittany Murphy,   Hugh Jackman,     ,171049,198000000
    Hotel Transylvania 3: Summer Vacation  ,2018,PG,97," Animation, Adventure, Comedy            ",6.3,0,    Genndy Tartakovsky  ,      Adam Sandler,   Andy Sam erg,   Selena Gomez,   Kevin James  ,58624,167510000
    The Boss Ba y  ,2017,PG,97," Animation, Adventure, Comedy            ",6.3,0,    Tom McGrath  ,      Alec Baldwin,   Steve Buscemi,   Jimmy Kimmel,   Lisa Kudrow  ,109854,175000000
    Dum o  ,2019,PG,112," Adventure, Family, Fantasy            ",6.3,0,    Tim Burton  ,      Colin Farrell,   Michael Keaton,   Danny DeVito,   Eva Green  ,67087,114770000
    Despica le Me 3  ,2017,PG,89," Animation, Adventure, Comedy            ",6.3,0,    Kyle Balda   ,    Steve Carell,   Kristen Wiig,   Trey Parker,     ,115170,264620000
    The Grinch  ,2018,PG,85," Animation, Comedy, Family            ",6.3,0,    Yarrow Cheney   ,       Benedict Cum er atch,   Cameron Seely,   Rashida Jones,   Pharrell Williams    ,56673,270620000
