title,year,certificate,duration,genre,rating,metascore,director,actor1,actor2,actor3,actor4,votes,gross
    Serial (Bad) Weddings  ,2014,0,97, Comedy            ,7.0,0,    Philippe de Chauveron  ,      Christian Clavier,   Chantal Lau y,   Ary A ittan,   Medi Sadoun  ,39262,0
    Enough Said  ,2013,PG-13,93," Comedy, Drama, Romance            ",7.0,78,    Nicole Holofcener  ,      Julia Louis-Dreyfus,   James Gandolfini,   Catherine Keener,   Toni Collette  ,59110,17540000
    22 Jump Street  ,2014,R,112," Action, Comedy, Crime            ",7.0,71,    Phil Lord   ,       Channing Tatum,   Jonah Hill,   Ice Cu e,   Nick Offerman    ,347656,191720000
    Love and Monsters  ,2020,PG-13,109," Action, Adventure, Comedy            ",7.0,0,    Michael Matthews  ,      Dylan O    Brien,     Jessica Henwick,     Michael Rooker,     Dan Ewing    ,34241,0
    The Upside  ,2017,PG-13,126," Comedy, Drama            ",7.0,0,    Neil Burger  ,      Kevin Hart,   Bryan Cranston,   Nicole Kidman,   Aja Naomi King  ,46712,108250000
    Safety Not Guaranteed  ,2012,R,86," Comedy, Drama, Romance            ",7.0,72,    Colin Trevorrow  ,      Au rey Plaza,   Mark Duplass,   Jake Johnson,   Karan Soni  ,120679,4010000
    Danny Collins  ,2015,R,106," Biography, Comedy, Drama            ",7.0,0,    Dan Fogelman  ,      Al Pacino,   Annette Bening,   Jennifer Garner,   Bo  y Cannavale  ,30126,5350000
    We' re the Millers  ,2013,R,110," Comedy, Crime            ",7.0,0,    Rawson Marshall Thur er  ,      Jason Sudeikis,   Jennifer Aniston,   Emma Ro erts,   Ed Helms  ,406776,150390000
    Hector and the Search for Happiness  ,2014,R,114," Adventure, Comedy, Drama            ",7.0,0,    Peter Chelsom  ,      Simon Pegg,   Rosamund Pike,   Tracy Ann O erman,   Jean Reno  ,45661,1120000
    ParaNorman  ,2012,PG,92," Animation, Adventure, Comedy            ",7.0,72,    Chris Butler   ,       Kodi Smit-McPhee,   Anna Kendrick,   Christopher Mintz-Plasse,   Tucker Al rizzi    ,94995,56000000
    Frank  ,2014,R,95," Comedy, Drama, Music            ",7.0,75,    Lenny A rahamson  ,      Michael Fass ender,   Domhnall Gleeson,   Maggie Gyllenhaal,   Moira Brooker  ,75336,640000
    Easy A  ,2010,PG-13,92," Comedy, Drama, Romance            ",7.0,72,    Will Gluck  ,      Emma Stone,   Amanda Bynes,   Penn Badgley,   Dan Byrd  ,361733,58400000
    RED  ,2010,PG-13,111," Action, Comedy, Crime            ",7.0,0,    Ro ert Schwentke  ,      Bruce Willis,   Helen Mirren,   Morgan Freeman,   Mary-Louise Parker  ,290998,90380000
    The World' s End  ,2013,R,109," Comedy, Sci-Fi            ",7.0,81,    Edgar Wright  ,      Simon Pegg,   Nick Frost,   Martin Freeman,   Rosamund Pike  ,261332,26000000
    Away We Go  ,2009,R,98," Adventure, Comedy, Drama            ",7.0,0,    Sam Mendes  ,      John Krasinski,   Maya Rudolph,   Allison Janney,   Carmen Ejogo  ,51996,9450000
    Demolition  ,2015,R,101," Comedy, Drama            ",7.0,0,    Jean-Marc Valle  ,      Jake Gyllenhaal,   Naomi Watts,   Chris Cooper,   Judah Lewis  ,90616,1980000
"    I Love You, Man  ",2009,R,105," Comedy, Romance            ",7.0,70,    John Ham urg  ,      Paul Rudd,   Jason Segel,   Rashida Jones,   Sarah Burns  ,194609,71440000
    Paul  ,2011,R,104," Adventure, Comedy, Sci-Fi            ",7.0,0,    Greg Mottola  ,      Simon Pegg,   Nick Frost,   Seth Rogen,   Mia Stallard  ,236318,37410000
    The Wackness  ,2008,R,99," Comedy, Drama, Romance            ",7.0,61,    Jonathan Levine  ,      Josh Peck,   Ben Kingsley,   Olivia Thirl y,   Famke Janssen  ,29878,2080000
    Planet Terror  ,2007,R,105," Action, Adventure, Comedy            ",7.0,0,    Ro ert Rodriguez  ,      Rose McGowan,   Freddy Rodrguez,   Josh Brolin,   Marley Shelton  ,200675,0
    Mank  ,2020,R,131," Biography, Comedy, Drama            ",7.0,79,    David Fincher  ,      Gary Oldman,   Amanda Seyfried,   Lily Collins,   Tom Pelphrey  ,42788,0
    Happy-Go-Lucky  ,2008,R,118," Comedy, Drama, Romance            ",7.0,84,    Mike Leigh  ,      Sally Hawkins,   Alexis Zegerman,   Samuel Roukin,   Elliot Cowan  ,37940,3490000
    A Serious Man  ,2009,R,106," Comedy, Drama            ",7.0,84,    Ethan Coen   ,       Michael Stuhl arg,   Richard Kind,   Sari Lennick,   Fred Melamed    ,134760,9190000
    Tropic Thunder  ,2008,R,107," Action, Comedy, War            ",7.0,71,    Ben Stiller  ,      Ben Stiller,   Jack Black,   Ro ert Downey Jr.,   Jeff Kahn  ,380067,110520000
    Burn After Reading  ,2008,R,96," Comedy, Crime, Drama            ",7.0,63,    Ethan Coen   ,       Brad Pitt,   Frances McDormand,   George Clooney,   John Malkovich    ,311672,60360000
    Son of Ram ow  ,2007,PG-13,96," Action, Adventure, Comedy            ",7.0,66,    Garth Jennings  ,      Bill Milner,   Will Poulter,   Jessica Hynes,   Anna Wing  ,30863,1780000
    The Kids Are All Right  ,2010,R,106," Comedy, Drama, Romance            ",7.0,86,    Lisa Cholodenko  ,      Annette Bening,   Julianne Moore,   Mark Ruffalo,   Mia Wasikowska  ,126105,20810000
    The Dirt  ,2019,TV-MA,107," Biography, Comedy, Drama            ",7.0,0,    Jeff Tremaine  ,      Douglas Booth,   Iwan Rheon,   Machine Gun Kelly,   Daniel We  er  ,40733,0
    Priceless  ,2006,PG-13,106," Comedy, Romance            ",7.0,72,    Pierre Salvadori  ,      Audrey Tautou,   Gad Elmaleh,   Marie-Christine Adam,   Vernon Do tcheff  ,30931,1500000
    Waitress  ,2007,PG-13,108," Comedy, Drama, Romance            ",7.0,75,    Adrienne Shelly  ,      Keri Russell,   Nathan Fillion,   Jeremy Sisto,   Cheryl Hines  ,43813,19070000
    Charlie Wilson' s War  ,2007,R,102," Biography, Comedy, Drama            ",7.0,67,    Mike Nichols  ,      Tom Hanks,   Julia Ro erts,   Philip Seymour Hoffman,   Amy Adams  ,111320,66660000
    Enchanted  ,2007,PG,107," Animation, Comedy, Family            ",7.0,75,    Kevin Lima  ,      Amy Adams,   Susan Sarandon,   James Marsden,   Patrick Dempsey  ,177713,127810000
    Grandma' s Boy  ,2006,R,94, Comedy            ,7.0,0,    Nicholaus Goossen  ,      Allen Covert,   Linda Cardellini,   Shirley Jones,   Peter Dante  ,77885,6090000
    Shazam!  ,2019,PG-13,132," Action, Adventure, Comedy            ",7.0,71,    David F. Sand erg  ,      Zachary Levi,   Mark Strong,   Asher Angel,   Jack Dylan Grazer  ,260458,140370000
    P.S. I Love You  ,2007,PG-13,126," Comedy, Drama, Romance            ",7.0,0,    Richard LaGravenese  ,      Hilary Swank,   Gerard Butler,   Harry Connick Jr.,   Lisa Kudrow  ,200795,53700000
    Charlie Bartlett  ,2007,R,97," Comedy, Drama, Romance            ",7.0,0,    Jon Poll  ,      Anton Yelchin,   Ro ert Downey Jr.,   Hope Davis,   Kat Dennings  ,63183,3950000
    Find Me Guilty  ,2006,R,125," Biography, Comedy, Crime            ",7.0,65,    Sidney Lumet  ,      Vin Diesel,   Peter Dinklage,   Ron Silver,   Alex Rocco  ,33068,1170000
    A Good Year  ,2006,PG-13,117," Comedy, Drama, Romance            ",7.0,0,    Ridley Scott  ,      Russell Crowe,   A  ie Cornish,   Al ert Finney,   Marion Cotillard  ,89141,7460000
    Mean Girls  ,2004,PG-13,97, Comedy            ,7.0,66,    Mark Waters  ,      Lindsay Lohan,   Jonathan Bennett,   Rachel McAdams,   Tina Fey  ,338008,86060000
    Main Hoon Na  ,2004,Not Rated,182," Action, Comedy, Drama            ",7.0,0,    Farah Khan  ,      Shah Rukh Khan,   Sushmita Sen,   Sunil Shetty,   Zayed Khan  ,32469,1720000
    Elf  ,2003,PG,97," Adventure, Comedy, Family            ",7.0,64,    Jon Favreau  ,      Will Ferrell,   James Caan,   Bo  Newhart,   Zooey Deschanel  ,232501,173400000
    Holes  ,2003,PG,117," Adventure, Comedy, Drama            ",7.0,71,    Andrew Davis  ,      Shia LaBeouf,   Sigourney Weaver,   Jon Voight,   Tim Blake Nelson  ,78323,67410000
    Bad Santa  ,2003,R,92," Comedy, Crime, Drama            ",7.0,70,    Terry Zwigoff  ,      Billy Bo  Thornton,   Bernie Mac,   Lauren Graham,   John Ritter  ,136033,60060000
    Koroshiya 1  ,2001,R,129," Action, Comedy, Crime            ",7.0,0,    Takashi Miike  ,         Tadano u Asano,     Nao Ohmori,  Shin    ya Tsukamoto,     Paulyn Sun    ,52533,20000
    Bu  a Ho-Tep  ,2002,R,92," Comedy, Fantasy, Horror            ",7.0,0,    Don Coscarelli  ,      Bruce Camp ell,   Ossie Davis,   Bo  Ivy,   Ella Joyce  ,45892,2000000
    A out a Boy  ,2002,PG-13,101," Comedy, Drama, Romance            ",7.0,75,    Chris Weitz   ,       Hugh Grant,   Nicholas Hoult,   Toni Collette,   Sharon Small    ,173639,41390000
    Secretary  ,2002,R,107," Comedy, Drama, Romance            ",7.0,63,    Steven Shain erg  ,      James Spader,   Maggie Gyllenhaal,   Jeremy Davies,   Lesley Ann Warren  ,83999,4060000
    Confessions of a Dangerous Mind  ,2002,R,113," Biography, Comedy, Crime            ",7.0,67,    George Clooney  ,      Sam Rockwell,   Drew Barrymore,   George Clooney,   Julia Ro erts  ,84097,16000000
    Meet the Parents  ,2000,PG-13,108," Comedy, Romance            ",7.0,73,    Jay Roach  ,      Ben Stiller,   Ro ert De Niro,   Teri Polo,   Blythe Danner  ,312554,166240000
    Chicken Run  ,2000,G,84," Animation, Adventure, Comedy            ",7.0,88,    Peter Lord   ,       Mel Gi son,   Julia Sawalha,   Phil Daniels,   Lynn Ferguson    ,178017,106830000
    The Half of It  ,2020,PG-13,104," Comedy, Drama, Romance            ",6.9,74,    Alice Wu  ,      Leah Lewis,   Daniel Diemer,   Alexxis Lemire,   Wolfgang Novogratz  ,28952,0
    I Don' t Feel at Home in This World Anymore.  ,2017,TV-MA,93," Comedy, Crime, Drama            ",6.9,75,    Macon Blair  ,      Melanie Lynskey,   Chris Dou ek,   Marilyn Faith Hickey,   Jared Roylance  ,49894,0
    Sorry to Bother You  ,2018,R,112," Comedy, Fantasy, Sci-Fi            ",6.9,80,    Boots Riley  ,      LaKeith Stanfield,   Tessa Thompson,   Jermaine Fowler,   Omari Hardwick  ,65440,17490000
    The Meyerowitz Stories  ,2017,TV-MA,112," Comedy, Drama            ",6.9,79,    Noah Baum ach  ,      Adam Sandler,   Grace Van Patten,   Dustin Hoffman,   Eliza eth Marvel  ,43354,0
    Frozen II  ,2019,PG,103," Animation, Adventure, Comedy            ",6.9,64,    Chris Buck   ,       Kristen Bell,   Idina Menzel,   Josh Gad,   Jonathan Groff    ,140009,477370000
    The Diary of a Teenage Girl  ,2015,R,102," Comedy, Drama, Romance            ",6.9,87,    Marielle Heller  ,      Bel Powley,   Alexander Skarsgrd,   Kristen Wiig,   Christopher Meloni  ,29932,1480000
    Crazy Rich Asians  ,2018,PG-13,120," Comedy, Drama, Romance            ",6.9,74,    Jon M. Chu  ,      Constance Wu,   Henry Golding,   Michelle Yeoh,   Gemma Chan  ,144294,174530000
    Suck Me Shakespeer  ,2013,0,119, Comedy            ,6.9,0,    Bora Dagtekin  ,      Elyas M    Barek,     Karoline Herfurth,     Katja Riemann,     Jana Pallaske    ,26888,0
    Every ody Wants Some!!  ,2016,R,117, Comedy            ,6.9,83,    Richard Linklater  ,      Blake Jenner,   Tyler Hoechlin,   Ryan Guzman,   Zoey Deutch  ,52179,3370000
    Game Night  ,2018,R,100," Action, Comedy, Crime            ",6.9,66,    John Francis Daley   ,       Jason Bateman,   Rachel McAdams,   Kyle Chandler,   Sharon Horgan    ,209514,69180000
    Jumanji: Welcome to the Jungle  ,2017,PG-13,119," Action, Adventure, Comedy            ",6.9,0,    Jake Kasdan  ,      Dwayne Johnson,   Karen Gillan,   Kevin Hart,   Jack Black  ,323539,404520000
    The Hitman' s Bodyguard  ,2017,R,118," Action, Comedy, Crime            ",6.9,0,    Patrick Hughes  ,      Ryan Reynolds,   Samuel L. Jackson,   Gary Oldman,   Elodie Yung  ,188823,75470000
    Ted  ,2012,R,106, Comedy            ,6.9,62,    Seth MacFarlane  ,      Mark Wahl erg,   Mila Kunis,   Seth MacFarlane,   Joel McHale  ,572434,218820000
    Horri le Bosses  ,2011,R,98," Comedy, Crime            ",6.9,0,    Seth Gordon  ,      Jason Bateman,   Charlie Day,   Jason Sudeikis,   Steve Wie e  ,423327,117540000
    Rio  ,2011,G,96," Animation, Adventure, Comedy            ",6.9,63,    Carlos Saldanha  ,      Jesse Eisen erg,   Anne Hathaway,   George Lopez,   Karen Disher  ,207746,143620000
    World' s Greatest Dad  ,2009,R,99," Comedy, Drama            ",6.9,69,    Bo cat Goldthwait  ,      Ro in Williams,   Daryl Sa ara,   Morgan Murphy,   Naomi Glick  ,37327,220000
    Frankenweenie  ,2012,PG,87," Animation, Comedy, Family            ",6.9,74,    Tim Burton  ,         Winona Ryder,  Catherine O    Hara,     Martin Short,     Martin Landau    ,98978,35290000
    Ice Age: Dawn of the Dinosaurs  ,2009,PG,94," Animation, Adventure, Comedy            ",6.9,0,    Carlos Saldanha   ,       Ray Romano,   John Leguizamo,   Denis Leary,   Eunice Cho    ,225606,196570000
    Pineapple Express  ,2008,R,111," Action, Comedy, Crime            ",6.9,64,    David Gordon Green  ,      Seth Rogen,   James Franco,   Gary Cole,   Danny McBride  ,317793,87340000
    Cloudy with a Chance of Meat alls  ,2009,PG,90," Animation, Adventure, Comedy            ",6.9,66,    Phil Lord   ,       Anna Faris,   Bill Hader,   Bruce Camp ell,   James Caan    ,207003,124870000
    Step Brothers  ,2008,R,98, Comedy            ,6.9,0,    Adam McKay  ,      Will Ferrell,   John C. Reilly,   Mary Steen urgen,   Richard Jenkins  ,269732,100470000
    Knocked Up  ,2007,R,129," Comedy, Romance            ",6.9,85,    Judd Apatow  ,      Seth Rogen,   Katherine Heigl,   Paul Rudd,   Leslie Mann  ,352150,148730000
    Alan Partridge  ,2013,R,90," Action, Comedy, Crime            ",6.9,66,    Declan Lowney  ,      Steve Coogan,   Colm Meaney,   Tim Key,   Karl Theo ald  ,29891,150000
    The Devil Wears Prada  ,2006,PG-13,109," Comedy, Drama            ",6.9,62,    David Frankel  ,      Anne Hathaway,   Meryl Streep,   Adrian Grenier,   Emily Blunt  ,374632,124740000
    The Holiday  ,2006,PG-13,136," Comedy, Romance            ",6.9,0,    Nancy Meyers  ,      Kate Winslet,   Cameron Diaz,   Jude Law,   Jack Black  ,253451,63220000
    Wedding Crashers  ,2005,R,119," Comedy, Romance            ",6.9,64,    David Do kin  ,      Owen Wilson,   Vince Vaughn,   Rachel McAdams,   Christopher Walken  ,334130,209220000
    Napoleon Dynamite  ,2004,PG,96, Comedy            ,6.9,64,    Jared Hess  ,      Jon Heder,   Efren Ramirez,   Jon Gries,   Aaron Ruell  ,199033,44540000
    Madagascar  ,2005,PG,86," Animation, Adventure, Comedy            ",6.9,0,    Eric Darnell   ,       Chris Rock,   Ben Stiller,   David Schwimmer,   Jada Pinkett Smith    ,369339,193600000
    Ig y Goes Down  ,2002,R,98," Comedy, Drama            ",6.9,72,    Burr Steers  ,      Kieran Culkin,   Susan Sarandon,   Jeff Gold lum,   Claire Danes  ,32084,4680000
    Serendipity  ,2001,PG-13,90," Comedy, Romance            ",6.9,0,    Peter Chelsom  ,      John Cusack,   Kate Beckinsale,   Jeremy Piven,   Bridget Moynahan  ,104491,50290000
    The Road to El Dorado  ,2000,PG,89," Animation, Adventure, Comedy            ",6.9,0,    Bi o Bergeron   ,    Kevin Kline,   Kenneth Branagh,   Rosie Perez,     ,85278,50860000
    Ready or Not  ,2019,R,95," Action, Comedy, Horror            ",6.8,64,    Matt Bettinelli-Olpin   ,          Samara Weaving,     Adam Brody,  Mark O    Brien,     Henry Czerny       ,112657,26740000
    Always Be My May e  ,2019,PG-13,101," Comedy, Romance            ",6.8,64,    Nahnatchka Khan  ,      Ali Wong,   Randall Park,   James Saito,   Michelle Buteau  ,47304,0
    A Simple Favor  ,2018,R,117," Comedy, Crime, Mystery            ",6.8,67,    Paul Feig  ,      Anna Kendrick,   Blake Lively,   Henry Golding,   Andrew Rannells  ,131093,53550000
    Spies in Disguise  ,2019,PG,102," Animation, Action, Adventure            ",6.8,0,    Nick Bruno   ,       Rachel Brosnahan,   Jarrett Bruno,   Claire Cros y,   Toru Uchikado    ,37067,0
    Ocean' s Eight  ,2018,PG-13,110," Action, Comedy, Crime            ",6.8,61,    Gary Ross  ,      Sandra Bullock,   Cate Blanchett,   Anne Hathaway,   Mindy Kaling  ,190206,140220000
    Storks  ,2016,PG,87," Animation, Adventure, Comedy            ",6.8,0,    Nicholas Stoller   ,       Andy Sam erg,   Katie Crown,   Kelsey Grammer,   Jennifer Aniston    ,56565,72680000
    Florence Foster Jenkins  ,2016,PG-13,111," Biography, Comedy, Drama            ",6.8,71,    Stephen Frears  ,      Meryl Streep,   Hugh Grant,   Simon Hel erg,   Re ecca Ferguson  ,51341,27370000
    House ound  ,2014,Not Rated,107," Comedy, Horror, Mystery            ",6.8,76,    Gerard Johnstone  ,      Morgana O    Reilly,     Rima Te Wiata,     Glen-Paul Waru,     Ross Harper    ,32178,0
    Man Up  ,2015,R,88," Comedy, Drama, Romance            ",6.8,69,    Ben Palmer  ,      Lake Bell,   Rory Kinnear,   Ken Stott,   Harriet Walter  ,49167,0
    Long Shot  ,2019,R,125," Comedy, Romance            ",6.8,67,    Jonathan Levine  ,         Charlize Theron,     Seth Rogen,     June Diane Raphael,  O    Shea Jackson Jr. ,96305,30320000
    Odd Thomas  ,2013,PG-13,97," Comedy, Fantasy, Horror            ",6.8,0,    Stephen Sommers  ,      Anton Yelchin,   Ashley Sommers,   Leonor Varela,   Matthew Page  ,48217,0
    The First Time  ,2012,PG-13,95," Comedy, Drama, Romance            ",6.8,0,    Jonathan Kasdan  ,      Dylan O    Brien,     Britt Ro ertson,     Victoria Justice,     James Frecheville    ,66874,20000
    Bernie  ,2011,PG-13,104," Biography, Comedy, Crime            ",6.8,75,    Richard Linklater  ,      Jack Black,   Shirley MacLaine,   Matthew McConaughey,   Brady Coleman  ,57438,9200000
    Warm Bodies  ,2013,PG-13,98," Comedy, Horror, Romance            ",6.8,0,    Jonathan Levine  ,      Nicholas Hoult,   Teresa Palmer,   John Malkovich,   Analeigh Tipton  ,219950,66380000
    The Skeleton Twins  ,2014,R,93," Comedy, Drama, Romance            ",6.8,74,    Craig Johnson  ,      Kristen Wiig,   Bill Hader,   Luke Wilson,   Ty Burrell  ,40382,5280000
    What If  ,2013,PG-13,98," Comedy, Romance            ",6.8,0,    Michael Dowse  ,      Daniel Radcliffe,   Zoe Kazan,   Megan Park,   Adam Driver  ,71450,3450000
    Happythankyoumoreplease  ,2010,R,100," Comedy, Drama, Romance            ",6.8,0,    Josh Radnor  ,      Josh Radnor,   Malin Akerman,   Zoe Kazan,   Michael Algieri  ,29183,220000
    Bridesmaids  ,2011,R,125," Comedy, Romance            ",6.8,75,    Paul Feig  ,      Kristen Wiig,   Maya Rudolph,   Rose Byrne,   Terry Crews  ,270085,169110000
    Goon  ,2011,R,92," Comedy, Drama, Sport            ",6.8,64,    Michael Dowse  ,      Seann William Scott,   Jay Baruchel,   Alison Pill,   Eugene Levy  ,84066,4170000
    Salmon Fishing in the Yemen  ,2011,PG-13,107," Comedy, Drama, Romance            ",6.8,0,    Lasse Hallstrm  ,      Ewan McGregor,   Emily Blunt,   Amr Waked,   Kristin Scott Thomas  ,62159,9030000
    Men in Black 3  ,2012,PG-13,106," Action, Adventure, Comedy            ",6.8,0,    Barry Sonnenfeld  ,      Will Smith,   Tommy Lee Jones,   Josh Brolin,   Jemaine Clement  ,336860,179020000
    The Perfect Host  ,2010,R,93," Comedy, Crime, Thriller            ",6.8,0,    Nick Tomnay  ,      David Hyde Pierce,   Clayne Crawford,   Nathaniel Parker,   Tyrees Allen  ,25150,50000
    Defendor  ,2009,R,101," Comedy, Crime, Drama            ",6.8,0,    Peter Ste  ings  ,      Woody Harrelson,   Kat Dennings,   Sandra Oh,   Elias Koteas  ,35590,40000
    Madagascar 3: Europe' s Most Wanted  ,2012,PG,93," Animation, Adventure, Comedy            ",6.8,0,    Eric Darnell   ,    Ben Stiller,   Jada Pinkett Smith,   Chris Rock,     ,164708,216390000
    Middle Men  ,2009,R,105," Comedy, Crime, Drama            ",6.8,0,    George Gallo  ,      Luke Wilson,   Giovanni Ri isi,   Ga riel Macht,   James Caan  ,36682,720000
    Wild Target  ,2010,PG-13,98," Action, Comedy, Crime            ",6.8,0,    Jonathan Lynn  ,      Bill Nighy,   Emily Blunt,   Rupert Grint,   Rupert Everett  ,36307,120000
    Adventureland  ,2009,R,107," Comedy, Drama, Romance            ",6.8,76,    Greg Mottola  ,      Jesse Eisen erg,   Kristen Stewart,   Ryan Reynolds,   Martin Starr  ,152677,16030000
    Yes Man  ,2008,PG-13,104," Comedy, Romance            ",6.8,0,    Peyton Reed  ,      Jim Carrey,   Zooey Deschanel,   Bradley Cooper,   John Michael Higgins  ,337411,97690000
    The Imaginarium of Doctor Parnassus  ,2009,PG-13,123," Adventure, Comedy, Fantasy            ",6.8,65,    Terry Gilliam  ,      Christopher Plummer,   Lily Cole,   Heath Ledger,   Andrew Garfield  ,144646,7690000
    The Jane Austen Book Clu   ,2007,PG-13,106," Comedy, Drama, Romance            ",6.8,61,    Ro in Swicord  ,      Kathy Baker,   Hugh Dancy,   Amy Brenneman,   Maria Bello  ,26165,3570000
    Mr. Pea ody & Sherman  ,2014,PG,92," Animation, Adventure, Comedy            ",6.8,0,    Ro  Minkoff  ,      Ty Burrell,   Max Charles,   Stephen Col ert,   Leslie Mann  ,63050,111510000
    Trick ' r Treat  ,2007,R,82," Comedy, Horror            ",6.8,0,    Michael Dougherty  ,      Anna Paquin,   Brian Cox,   Dylan Baker,   Rochelle Aytes  ,81442,0
    Sunshine Cleaning  ,2008,R,91," Comedy, Drama            ",6.8,61,    Christine Jeffs  ,      Amy Adams,   Emily Blunt,   Alan Arkin,   Jason Spevack  ,69757,12060000
    The Brothers Bloom  ,2008,PG-13,114," Action, Adventure, Comedy            ",6.8,0,    Rian Johnson  ,      Rachel Weisz,   Adrien Brody,   Mark Ruffalo,   Rinko Kikuchi  ,49100,3520000
    Walk Hard: The Dewey Cox Story  ,2007,R,96," Comedy, Music            ",6.8,63,    Jake Kasdan  ,      John C. Reilly,   Jenna Fischer,   David Krumholtz,   Nat Faxon  ,67674,18320000
    Two Days in Paris  ,2007,R,96," Comedy, Drama, Romance            ",6.8,67,    Julie Delpy  ,      Julie Delpy,   Adam Gold erg,   Daniel Brhl,   Marie Pillet  ,30255,4430000
    The Boxtrolls  ,2014,PG,96," Animation, Adventure, Comedy            ",6.8,61,    Graham Anna le   ,       Ben Kingsley,   Jared Harris,   Nick Frost,   Richard Ayoade    ,54614,50840000
    Big Nothing  ,2006,R,86," Comedy, Crime, Thriller            ",6.8,0,    Jean-Baptiste Andrea  ,      David Schwimmer,   Simon Pegg,   Alice Eve,   Jon Polito  ,29566,0
    Horton Hears a Who!  ,2008,G,86," Animation, Adventure, Comedy            ",6.8,71,    Jimmy Hayward   ,       Jim Carrey,   Steve Carell,   Carol Burnett,   Will Arnett    ,130350,154530000
    Keeping Mum  ,2005,R,99," Comedy, Crime            ",6.8,0,    Niall Johnson  ,      Rowan Atkinson,   Kristin Scott Thomas,   Maggie Smith,   Patrick Swayze  ,33171,1620000
    Before We Go  ,2014,PG-13,95," Comedy, Drama, Romance            ",6.8,0,    Chris Evans  ,      Chris Evans,   Alice Eve,   Emma Fitzpatrick,   John Cullum  ,52805,40000
    Ice Age: The Meltdown  ,2006,PG,91," Animation, Adventure, Comedy            ",6.8,0,    Carlos Saldanha  ,      Ray Romano,   John Leguizamo,   Denis Leary,   Seann William Scott  ,258378,195330000
    Role Models  ,2008,R,99, Comedy            ,6.8,61,    David Wain  ,      Paul Rudd,   Seann William Scott,   Eliza eth Banks,   Christopher Mintz-Plasse  ,220911,67290000
    Imagine Me & You  ,2005,R,90," Comedy, Drama, Romance            ",6.8,0,    Ol Parker  ,      Piper Pera o,   Lena Headey,   Matthew Goode,   Celia Imrie  ,30088,670000
    Bolt  ,2008,PG,96," Animation, Adventure, Comedy            ",6.8,67,    Byron Howard   ,       John Travolta,   Miley Cyrus,   Susie Essman,   Mark Walton    ,191494,114050000
    Meet the Ro insons  ,2007,G,95," Animation, Adventure, Comedy            ",6.8,61,    Stephen J. Anderson  ,      Daniel Hansen,   Wesley Singerman,   Angela Bassett,   Jordan Fry  ,88230,97820000
    The Hitchhiker' s Guide to the Galaxy  ,2005,PG,109," Adventure, Comedy, Sci-Fi            ",6.8,63,    Garth Jennings  ,      Martin Freeman,   Yasiin Bey,   Sam Rockwell,   Zooey Deschanel  ,187261,51090000
    Tenacious D in the Pick of Destiny  ,2006,R,93," Adventure, Comedy, Music            ",6.8,0,    Liam Lynch  ,      Jack Black,   Kyle Gass,   JR Reed,   Ronnie James Dio  ,102337,8320000
    Waiting...  ,2005,R,94, Comedy            ,6.8,0,    Ro  McKittrick  ,      Ryan Reynolds,   Anna Faris,   John Francis Daley,   Justin Long  ,90626,16120000
    50 First Dates  ,2004,PG-13,99," Comedy, Drama, Romance            ",6.8,0,    Peter Segal  ,      Adam Sandler,   Drew Barrymore,   Ro  Schneider,   Sean Astin  ,329101,120910000
    A Series of Unfortunate Events  ,2004,PG,108," Adventure, Comedy, Family            ",6.8,62,    Brad Sil erling  ,      Jim Carrey,   Jude Law,   Meryl Streep,   Liam Aiken  ,197096,118630000
    Brother Bear  ,2003,G,85," Animation, Adventure, Comedy            ",6.8,0,    Aaron Blaise   ,       Joaquin Phoenix,   Jeremy Suarez,   Rick Moranis,   Jason Raize    ,98071,85340000
    Under the Tuscan Sun  ,2003,PG-13,113," Comedy, Drama, Romance            ",6.8,0,    Audrey Wells  ,      Diane Lane,   Raoul Bova,   Sandra Oh,   Lindsay Duncan  ,47987,43610000
    Bruce Almighty  ,2003,PG-13,101," Comedy, Fantasy            ",6.8,0,    Tom Shadyac  ,      Jim Carrey,   Jennifer Aniston,   Morgan Freeman,   Philip Baker Hall  ,373367,242830000
    Spun  ,2002,R,101," Comedy, Crime, Drama            ",6.8,0,    Jonas kerlund  ,      Jason Schwartzman,   John Leguizamo,   Patrick Fugit,   Brittany Murphy  ,36970,410000
    Jay and Silent Bo  Strike Back  ,2001,R,104, Comedy            ,6.8,0,    Kevin Smith  ,      Jason Mewes,   Kevin Smith,   Ben Affleck,   Jeff Anderson  ,148843,30060000
    The Family Man  ,2000,PG-13,125," Comedy, Drama, Fantasy            ",6.8,0,    Brett Ratner  ,      Nicolas Cage,   Ta Leoni,   Don Cheadle,   Jeremy Piven  ,104442,75790000
    Where the Heart Is  ,2000,PG-13,120," Comedy, Drama, Romance            ",6.8,0,    Matt Williams  ,      Natalie Portman,   James Frain,   Ashley Judd,   Stockard Channing  ,31829,33770000
    Emma.  ,2020,PG,124," Comedy, Drama, Romance            ",6.7,71,    Autumn de Wilde  ,      Anya Taylor-Joy,   Johnny Flynn,   Mia Goth,   Angus Imrie  ,33353,0
    The Art of Self-Defense  ,2019,R,104," Action, Comedy, Crime            ",6.7,65,    Riley Stearns  ,      Jesse Eisen erg,   Alessandro Nivola,   Imogen Poots,   Steve Terada  ,28568,2410000
    Good Boys  ,2019,R,90," Adventure, Comedy            ",6.7,0,    Gene Stupnitsky  ,      Jaco  Trem lay,   Keith L. Williams,   Brady Noon,   Molly Gordon  ,61240,69060000
