title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Sleeping Beauty,1959),G,75," Animation, Family, Fantasy            ",7.2,85        ,"Clyde Geronimi, ","['Wolfgang Reitherman', '| ', '    Stars:', 'Mary Costa, ', 'Bill Shirley, ']",136266,$51.60M
Dumbo,1941),G,64," Animation, Drama, Family            ",7.2,96        ,"Samuel Armstrong, ","['Jack Kinney, ', 'Bill Roberts, ', 'Ben Sharpsteen, ', 'John Elliotte', '| ']",120576,$1.60M
Sing,2016),PG,108," Animation, Comedy, Family            ",7.1,0,"Garth Jennings, ","['    Stars:', 'Matthew McConaughey, ', 'Reese Witherspoon, ', 'Seth MacFarlane, ', 'Scarlett Johansson']",135373,$270.40M
The Peanuts Movie,2015),G,88," Animation, Comedy, Family            ",7.1,67        ,Steve Martino,"['Noah Schnapp, ', 'Bill Melendez, ', 'Hadley Belle Miller, ', 'Francesca Capaldi', '']",42599,$130.18M
Kung Fu Panda 3,2016),PG,95," Animation, Action, Adventure            ",7.1,66        ,"Alessandro Carloni, ","['    Stars:', 'Jack Black, ', 'Bryan Cranston, ', 'Dustin Hoffman, ', 'Angelina Jolie']",136004,$143.53M
Arthur Christmas,2011),PG,97," Animation, Adventure, Comedy            ",7.1,69        ,"Sarah Smith, ","['    Stars:', 'James McAvoy, ', 'Jim Broadbent, ', 'Bill Nighy, ', 'Hugh Laurie']",53113,$46.46M
Brave,2012),PG,93," Animation, Adventure, Comedy            ",7.1,69        ,"Mark Andrews, ","['| ', '    Stars:', 'Kelly Macdonald, ', 'Billy Connolly, ', 'Emma Thompson, ']",375745,$237.28M
Hotel Transylvania,2012),PG,91," Animation, Comedy, Family            ",7.1,0,Genndy Tartakovsky,"['Adam Sandler, ', 'Kevin James, ', 'Andy Samberg, ', 'Selena Gomez', '']",226268,$148.31M
The Princess and the Frog,2009),G,97," Animation, Adventure, Comedy            ",7.1,73        ,"Ron Clements, ","['    Stars:', 'Anika Noni Rose, ', 'Keith David, ', 'Oprah Winfrey, ', 'Bruno Campos']",125689,$104.40M
9,I) (2009),PG-13,79," Animation, Action, Adventure            ",7.1,0,Shane Acker,"['Elijah Wood, ', 'Jennifer Connelly, ', 'Crispin Glover, ', 'Christopher Plummer', '']",133953,$31.74M
A Scanner Darkly,2006),R,100," Animation, Crime, Drama            ",7.1,73        ,Richard Linklater,"['Keanu Reeves, ', 'Winona Ryder, ', 'Robert Downey Jr., ', 'Rory Cochrane', '']",106897,$5.50M
The SpongeBob SquarePants Movie,2004),PG,87," Animation, Action, Adventure            ",7.1,66        ,"Stephen Hillenburg, ","['    Stars:', 'Tom Kenny, ', 'Jeffrey Tambor, ', 'Rodger Bumpass, ', 'Carolyn Lawrence']",79965,$85.42M
Cars,2006),G,117," Animation, Comedy, Family            ",7.1,73        ,"John Lasseter, ","['    Stars:', 'Owen Wilson, ', 'Bonnie Hunt, ', 'Paul Newman, ', 'Larry the Cable Guy']",372011,$244.08M
The Prince of Egypt,1998),PG,99," Animation, Adventure, Drama            ",7.1,64        ,"Brenda Chapman, ","['| ', '    Stars:', 'Val Kilmer, ', 'Ralph Fiennes, ', 'Michelle Pfeiffer, ']",119566,$101.22M
Balto,1995),G,78," Animation, Adventure, Drama            ",7.1,0,Simon Wells,"['Kevin Bacon, ', 'Bob Hoskins, ', 'Bridget Fonda, ', 'Jim Cummings', '']",40127,$11.35M
Bedknobs and Broomsticks,1971),G,117," Animation, Adventure, Comedy            ",7.1,0,"Robert Stevenson, ","['    Stars:', 'Angela Lansbury, ', 'David Tomlinson, ', 'Roddy McDowall, ', 'Sam Jaffe']",34428,$18.53M
The Aristocats,1970),G,78," Animation, Adventure, Comedy            ",7.1,66        ,Wolfgang Reitherman,"['Phil Harris, ', 'Eva Gabor, ', 'Sterling Holloway, ', 'Scatman Crothers', '']",94730,$37.68M
Abominable,2019),PG,97," Animation, Adventure, Comedy            ",7.0,61        ,"Jill Culton, ","['    Stars:', 'Chloe Bennet, ', 'Albert Tsai, ', 'Tenzing Norgay Trainor, ', 'Joseph Izzo']",30019,$60.72M
Ralph Breaks the Internet,2018),PG,112," Animation, Adventure, Comedy            ",7.0,71        ,"Phil Johnston, ","['    Stars:', 'John C. Reilly, ', 'Sarah Silverman, ', 'Gal Gadot, ', 'Taraji P. Henson']",134075,$201.09M
ParaNorman,2012),PG,92," Animation, Adventure, Comedy            ",7.0,72        ,"Chris Butler, ","['    Stars:', 'Kodi Smit-McPhee, ', 'Anna Kendrick, ', 'Christopher Mintz-Plasse, ', 'Tucker Albrizzi']",94995,$56.00M
Enchanted,2007),PG,107," Animation, Comedy, Family            ",7.0,75        ,Kevin Lima,"['Amy Adams, ', 'Susan Sarandon, ', 'James Marsden, ', 'Patrick Dempsey', '']",177713,$127.81M
Chicken Run,2000),G,84," Animation, Adventure, Comedy            ",7.0,88        ,"Peter Lord, ","['    Stars:', 'Mel Gibson, ', 'Julia Sawalha, ', 'Phil Daniels, ', 'Lynn Ferguson']",178016,$106.83M
The Lion King,2019),PG,118," Animation, Adventure, Drama            ",6.9,0,Jon Favreau,"['Donald Glover, ', 'Beyoncé, ', 'Seth Rogen, ', 'Chiwetel Ejiofor', '']",215026,$543.64M
Frozen II,2019),PG,103," Animation, Adventure, Comedy            ",6.9,64        ,"Chris Buck, ","['    Stars:', 'Kristen Bell, ', 'Idina Menzel, ', 'Josh Gad, ', 'Jonathan Groff']",140009,$477.37M
Rio,2011),G,96," Animation, Adventure, Comedy            ",6.9,63        ,Carlos Saldanha,"['Jesse Eisenberg, ', 'Anne Hathaway, ', 'George Lopez, ', 'Karen Disher', '']",207745,$143.62M
Legend of the Guardians: The Owls of Ga'Hoole,2010),PG,97," Animation, Action, Adventure            ",6.9,0,Zack Snyder,"['Jim Sturgess, ', 'Hugo Weaving, ', 'David Wenham, ', 'Emily Barclay', '']",78256,$55.68M
Frankenweenie,2012),PG,87," Animation, Comedy, Family            ",6.9,74        ,Tim Burton,"['Winona Ryder, ', ""Catherine O'Hara, "", 'Martin Short, ', 'Martin Landau', '']",98978,$35.29M
Ice Age: Dawn of the Dinosaurs,2009),PG,94," Animation, Adventure, Comedy            ",6.9,0,"Carlos Saldanha, ","['    Stars:', 'Ray Romano, ', 'John Leguizamo, ', 'Denis Leary, ', 'Eunice Cho']",225606,$196.57M
Cloudy with a Chance of Meatballs,2009),PG,90," Animation, Adventure, Comedy            ",6.9,66        ,"Phil Lord, ","['    Stars:', 'Anna Faris, ', 'Bill Hader, ', 'Bruce Campbell, ', 'James Caan']",207000,$124.87M
Madagascar,2005),PG,86," Animation, Adventure, Comedy            ",6.9,0,"Eric Darnell, ","['    Stars:', 'Chris Rock, ', 'Ben Stiller, ', 'David Schwimmer, ', 'Jada Pinkett Smith']",369337,$193.60M
Atlantis: The Lost Empire,2001),PG,95," Animation, Action, Adventure            ",6.9,0,"Gary Trousdale, ","['    Stars:', 'Michael J. Fox, ', 'Jim Varney, ', 'Corey Burton, ', 'Claudia Christian']",105637,$84.05M
The Road to El Dorado,2000),PG,89," Animation, Adventure, Comedy            ",6.9,0,"Bibo Bergeron, ","['| ', '    Stars:', 'Kevin Kline, ', 'Kenneth Branagh, ', 'Rosie Perez, ']",85277,$50.86M
The Hunchback of Notre Dame,1996),G,91," Animation, Drama, Family            ",6.9,74        ,"Gary Trousdale, ","['    Stars:', 'Demi Moore, ', 'Jason Alexander, ', 'Mary Kay Bergman, ', 'Corey Burton']",143179,$100.14M
A Goofy Movie,1995),G,78," Animation, Adventure, Comedy            ",6.9,0,Kevin Lima,"['Bill Farmer, ', 'Jason Marsden, ', 'Jim Cummings, ', 'Kellie Martin', '']",46679,$35.35M
The Rescuers Down Under,1990),G,77," Animation, Adventure, Crime            ",6.9,70        ,"Hendel Butoy, ","['    Stars:', 'Bob Newhart, ', 'Eva Gabor, ', 'John Candy, ', 'Tristan Rogers']",38875,$27.93M
DuckTales the Movie: Treasure of the Lost Lamp,1990),G,74," Animation, Adventure, Comedy            ",6.9,0,Bob Hathcock,"['Alan Young, ', 'Christopher Lloyd, ', 'Terence McGovern, ', 'Russi Taylor', '']",25140,$18.12M
An American Tail,1986),G,80," Animation, Adventure, Comedy            ",6.9,0,Don Bluth,"['Dom DeLuise, ', 'Christopher Plummer, ', 'Erica Yohn, ', 'Nehemiah Persoff', '']",49104,$47.48M
The Rescuers,1977),G,78," Animation, Adventure, Comedy            ",6.9,74        ,"John Lounsbery, ","['| ', '    Stars:', 'Bob Newhart, ', 'Eva Gabor, ', 'Geraldine Page, ']",58818,$71.22M
Spies in Disguise,2019),PG,102," Animation, Action, Adventure            ",6.8,0,"Nick Bruno, ","['    Stars:', 'Rachel Brosnahan, ', 'Jarrett Bruno, ', 'Claire Crosby, ', 'Toru Uchikado']",37067,0
Storks,2016),PG,87," Animation, Adventure, Comedy            ",6.8,0,"Nicholas Stoller, ","['    Stars:', 'Andy Samberg, ', 'Katie Crown, ', 'Kelsey Grammer, ', 'Jennifer Aniston']",56565,$72.68M
Madagascar 3: Europe's Most Wanted,2012),PG,93," Animation, Adventure, Comedy            ",6.8,0,"Eric Darnell, ","['| ', '    Stars:', 'Ben Stiller, ', 'Jada Pinkett Smith, ', 'Chris Rock, ']",164708,$216.39M
A Christmas Carol,2009),PG,96," Animation, Drama, Family            ",6.8,0,Robert Zemeckis,"['Jim Carrey, ', 'Gary Oldman, ', 'Colin Firth, ', 'Steve Valentine', '']",104252,$137.86M
Mr. Peabody & Sherman,2014),PG,92," Animation, Adventure, Comedy            ",6.8,0,Rob Minkoff,"['Ty Burrell, ', 'Max Charles, ', 'Stephen Colbert, ', 'Leslie Mann', '']",63049,$111.51M
The Boxtrolls,2014),PG,96," Animation, Adventure, Comedy            ",6.8,61        ,"Graham Annable, ","['    Stars:', 'Ben Kingsley, ', 'Jared Harris, ', 'Nick Frost, ', 'Richard Ayoade']",54614,$50.84M
Horton Hears a Who!,2008),G,86," Animation, Adventure, Comedy            ",6.8,71        ,"Jimmy Hayward, ","['    Stars:', 'Jim Carrey, ', 'Steve Carell, ', 'Carol Burnett, ', 'Will Arnett']",130348,$154.53M
Ice Age: The Meltdown,2006),PG,91," Animation, Adventure, Comedy            ",6.8,0,Carlos Saldanha,"['Ray Romano, ', 'John Leguizamo, ', 'Denis Leary, ', 'Seann William Scott', '']",258376,$195.33M
Bolt,2008),PG,96," Animation, Adventure, Comedy            ",6.8,67        ,"Byron Howard, ","['    Stars:', 'John Travolta, ', 'Miley Cyrus, ', 'Susie Essman, ', 'Mark Walton']",191493,$114.05M
Meet the Robinsons,2007),G,95," Animation, Adventure, Comedy            ",6.8,61        ,Stephen J. Anderson,"['Daniel Hansen, ', 'Wesley Singerman, ', 'Angela Bassett, ', 'Jordan Fry', '']",88230,$97.82M
Brother Bear,2003),G,85," Animation, Adventure, Comedy            ",6.8,0,"Aaron Blaise, ","['    Stars:', 'Joaquin Phoenix, ', 'Jeremy Suarez, ', 'Rick Moranis, ', 'Jason Raize']",98069,$85.34M
Beavis and Butt-Head Do America,1996),PG-13,81," Animation, Adventure, Comedy            ",6.8,64        ,"Mike Judge, ","['Yvette Kaplan', '| ', '    Stars:', 'Mike Judge, ', 'Bruce Willis, ']",51670,$63.07M
All Dogs Go to Heaven,1989),G,84," Animation, Comedy, Drama            ",6.8,0,"Don Bluth, ","['| ', '    Stars:', 'Dom DeLuise, ', 'Burt Reynolds, ', 'Judith Barsi, ']",36573,$27.10M
Cars 3,2017),G,102," Animation, Adventure, Comedy            ",6.7,0,Brian Fee,"['Owen Wilson, ', 'Cristela Alonzo, ', 'Chris Cooper, ', 'Nathan Fillion', '']",78034,$152.90M
Ferdinand,2017),PG,108," Animation, Adventure, Comedy            ",6.7,0,Carlos Saldanha,"['John Cena, ', 'Kate McKinnon, ', 'Bobby Cannavale, ', 'Jack Gore', '']",49448,$84.41M
Hotel Transylvania 2,2015),PG,89," Animation, Comedy, Family            ",6.7,0,Genndy Tartakovsky,"['Adam Sandler, ', 'Andy Samberg, ', 'Selena Gomez, ', 'Kevin James', '']",108843,$169.70M
The Good Dinosaur,2015),PG,93," Animation, Adventure, Comedy            ",6.7,66        ,Peter Sohn,"['Jeffrey Wright, ', 'Frances McDormand, ', 'Maleah Nipay-Padilla, ', 'Ryan Teeple', '']",103082,$123.09M
Penguins of Madagascar,2014),PG,92," Animation, Adventure, Comedy            ",6.7,0,"Eric Darnell, ","['    Stars:', 'Tom McGrath, ', 'Chris Miller, ', 'Christopher Knights, ', 'Conrad Vernon']",80039,$83.35M
The Pirates! Band of Misfits,2012),PG,88," Animation, Adventure, Comedy            ",6.7,73        ,"Peter Lord, ","['    Stars:', 'Hugh Grant, ', 'Salma Hayek, ', 'Jeremy Piven, ', 'Martin Freeman']",45333,$31.05M
Epic,2013),PG,102," Animation, Adventure, Family            ",6.7,0,Chris Wedge,"['Amanda Seyfried, ', 'Josh Hutcherson, ', 'Beyoncé, ', 'Colin Farrell', '']",100279,$107.52M
Surf's Up,2007),PG,85," Animation, Comedy, Family            ",6.7,64        ,"Ash Brannon, ","['    Stars:', 'Shia LaBeouf, ', 'Zooey Deschanel, ', 'Jon Heder, ', 'Jeff Bridges']",69757,$58.87M
Over the Hedge,2006),PG,83," Animation, Adventure, Comedy            ",6.7,67        ,"Tim Johnson, ","['    Stars:', 'Bruce Willis, ', 'Garry Shandling, ', 'Steve Carell, ', 'Wanda Sykes']",160898,$155.02M
Sinbad: Legend of the Seven Seas,2003),PG,86," Animation, Adventure, Family            ",6.7,0,"Patrick Gilmore, ","['    Stars:', 'Brad Pitt, ', 'Catherine Zeta-Jones, ', 'Joseph Fiennes, ', 'Michelle Pfeiffer']",49755,$26.48M
James and the Giant Peach,1996),PG,79," Animation, Adventure, Family            ",6.7,78        ,Henry Selick,"['Paul Terry, ', 'Joanna Lumley, ', 'Pete Postlethwaite, ', 'Simon Callow', '']",60603,$28.93M
Pocahontas,I) (1995),G,81," Animation, Adventure, Drama            ",6.7,0,"Mike Gabriel, ","['    Stars:', 'Mel Gibson, ', 'Linda Hunt, ', 'Christian Bale, ', 'Joe Baker']",171879,$141.60M
Oliver & Company,1988),G,74," Animation, Adventure, Comedy            ",6.7,0,George Scribner,"['Joey Lawrence, ', 'Billy Joel, ', 'Cheech Marin, ', 'Richard Mulligan', '']",44270,$74.15M
Heavy Metal,1981),R,86," Animation, Adventure, Fantasy            ",6.7,0,"Gerald Potterton, ","['Julian Harris, ', 'Jimmy T. Murakami, ', 'Barrie Nelson, ', 'Paul Sabella, ', 'Jack Stokes, ']",32004,0
Smallfoot,2018),PG,96," Animation, Adventure, Comedy            ",6.6,0,"Karey Kirkpatrick, ","['    Stars:', 'Channing Tatum, ', 'James Corden, ', 'Zendaya, ', 'Common']",34639,$83.24M
The Lego Movie 2: The Second Part,2019),PG,107," Animation, Action, Adventure            ",6.6,65        ,Mike Mitchell,"['Chris Pratt, ', 'Elizabeth Banks, ', 'Will Arnett, ', 'Tiffany Haddish', '']",55898,$105.81M
Home,II) (2015,PG,94," Animation, Adventure, Comedy            ",6.6,0,Tim Johnson,"['Jim Parsons, ', 'Rihanna, ', 'Steve Martin, ', 'Jennifer Lopez', '']",92514,$177.40M
Madagascar: Escape 2 Africa,2008),PG,89," Animation, Adventure, Comedy            ",6.6,61        ,"Eric Darnell, ","['    Stars:', 'Ben Stiller, ', 'Chris Rock, ', 'David Schwimmer, ', 'Jada Pinkett Smith']",207219,$180.01M
Puss in Boots,2011),PG,90," Animation, Action, Adventure            ",6.6,65        ,Chris Miller,"['Antonio Banderas, ', 'Salma Hayek, ', 'Zach Galifianakis, ', 'Billy Bob Thornton', '']",145342,$149.26M
Flushed Away,2006),PG,85," Animation, Adventure, Comedy            ",6.6,74        ,"David Bowers, ","['    Stars:', 'Hugh Jackman, ', 'Kate Winslet, ', 'Ian McKellen, ', 'Jean Reno']",114237,$64.67M
Monster House,2006),PG,91," Animation, Comedy, Family            ",6.6,68        ,Gil Kenan,"['Mitchel Musso, ', 'Sam Lerner, ', 'Spencer Locke, ', 'Ryan Whitney', '']",102425,$73.66M
The Polar Express,2004),G,100," Animation, Adventure, Comedy            ",6.6,61        ,Robert Zemeckis,"['Tom Hanks, ', 'Chris Coppola, ', 'Michael Jeter, ', 'Leslie Zemeckis', '']",181623,$183.37M
Titan A.E.,2000),PG,94," Animation, Action, Adventure            ",6.6,0,"Don Bluth, ","['    Stars:', 'Matt Damon, ', 'Drew Barrymore, ', 'Bill Pullman, ', 'Jim Breuer']",58863,$22.75M
The Secret Life of Pets 2,2019),PG,86," Animation, Adventure, Comedy            ",6.5,0,"Chris Renaud, ","['    Stars:', 'Patton Oswalt, ', 'Kevin Hart, ', 'Harrison Ford, ', 'Eric Stonestreet']",50944,$158.87M
The Secret Life of Pets,2016),PG,87," Animation, Adventure, Comedy            ",6.5,61        ,"Chris Renaud, ","['    Stars:', 'Louis C.K., ', 'Eric Stonestreet, ', 'Kevin Hart, ', 'Lake Bell']",184160,$368.38M
Trolls,2016),PG,92," Animation, Adventure, Comedy            ",6.5,0,"Mike Mitchell, ","['    Stars:', 'Anna Kendrick, ', 'Justin Timberlake, ', 'Zooey Deschanel, ', 'Christopher Mintz-Plasse']",73039,$153.71M
Ice Age: Continental Drift,2012),PG,88," Animation, Adventure, Comedy            ",6.5,0,"Steve Martino, ","['    Stars:', 'Ray Romano, ', 'Denis Leary, ', 'John Leguizamo, ', 'Aziz Ansari']",193164,$161.32M
Resident Evil: Degeneration,2008),R,98," Animation, Action, Horror            ",6.5,0,Makoto Kamiya,"['Paul Mercier, ', 'Alyson Court, ', 'Laura Bailey, ', 'Roger Craig Smith', '']",28933,0
Dinosaur,2000),PG,82," Animation, Adventure, Family            ",6.5,0,"Eric Leighton, ","['    Stars:', 'D.B. Sweeney, ', 'Julianna Margulies, ', 'Samuel E. Wright, ', 'Alfre Woodard']",53976,$137.75M
Antz,1998),PG,83," Animation, Adventure, Comedy            ",6.5,72        ,"Eric Darnell, ","['    Stars:', 'Woody Allen, ', 'Sharon Stone, ', 'Gene Hackman, ', 'Sylvester Stallone']",146800,$90.76M
Space Jam,1996),PG,88," Animation, Adventure, Comedy            ",6.5,0,Joe Pytka,"['Michael Jordan, ', 'Wayne Knight, ', 'Theresa Randle, ', 'Manner Washington', '']",164360,$90.46M
FernGully: The Last Rainforest,1992),G,76," Animation, Adventure, Family            ",6.5,67        ,Bill Kroyer,"['Samantha Mathis, ', 'Christian Slater, ', 'Robin Williams, ', 'Tim Curry', '']",27535,$24.65M
Batman: The Killing Joke,2016),R,76," Animation, Action, Crime            ",6.4,0,Sam Liu,"['Kevin Conroy, ', 'Mark Hamill, ', 'Tara Strong, ', 'Ray Wise', '']",50163,$3.78M
Minions,2015),PG,91," Animation, Adventure, Comedy            ",6.4,0,"Kyle Balda, ","['    Stars:', 'Sandra Bullock, ', 'Jon Hamm, ', 'Michael Keaton, ', 'Pierre Coffin']",213603,$336.05M
Cloudy with a Chance of Meatballs 2,2013),PG,95," Animation, Adventure, Comedy            ",6.4,0,"Cody Cameron, ","['    Stars:', 'Bill Hader, ', 'Anna Faris, ', 'Will Forte, ', 'Neil Patrick Harris']",91695,$119.79M
Turbo,2013),PG,96," Animation, Adventure, Comedy            ",6.4,0,David Soren,"['Ryan Reynolds, ', 'Paul Giamatti, ', 'Maya Rudolph, ', 'Samuel L. Jackson', '']",85511,$83.03M
The Lorax,2012),PG,86," Animation, Adventure, Comedy            ",6.4,0,"Chris Renaud, ","['    Stars:', 'Zac Efron, ', 'Taylor Swift, ', 'Danny DeVito, ', 'Ed Helms']",99621,$214.03M
Monsters vs. Aliens,2009),PG,94," Animation, Action, Adventure            ",6.4,0,"Rob Letterman, ","['    Stars:', 'Reese Witherspoon, ', 'Rainn Wilson, ', 'Stephen Colbert, ', 'Seth Rogen']",148082,$198.35M
Tales from Earthsea,2006),PG-13,115," Animation, Adventure, Fantasy            ",6.4,0,Gorô Miyazaki,"['Timothy Dalton, ', 'Willem Dafoe, ', 'Mariska Hargitay, ', ""Jun'ichi Okada"", '']",35881,$0.05M
Hoodwinked,2005),PG,80," Animation, Comedy, Crime            ",6.4,0,"Cory Edwards, ","['| ', '    Stars:', 'Anne Hathaway, ', 'Glenn Close, ', 'Patrick Warburton, ']",56799,$51.39M
Happy Feet,2006),PG,108," Animation, Adventure, Comedy            ",6.4,77        ,"George Miller, ","['| ', '    Stars:', 'Elijah Wood, ', 'Brittany Murphy, ', 'Hugh Jackman, ']",171049,$198.00M
Final Fantasy: The Spirits Within,2001),PG-13,106," Animation, Action, Adventure            ",6.4,0,"Hironobu Sakaguchi, ","['    Stars:', 'Alec Baldwin, ', 'Steve Buscemi, ', 'Ming-Na Wen, ', 'Ving Rhames']",80061,$32.13M
The Black Cauldron,1985),PG,80," Animation, Action, Adventure            ",6.4,0,"Ted Berman, ","['    Stars:', 'Grant Bardsley, ', 'Freddie Jones, ', 'Susan Sheridan, ', 'Nigel Hawthorne']",32127,$21.29M
Hotel Transylvania 3: Summer Vacation,2018),PG,97," Animation, Adventure, Comedy            ",6.3,0,Genndy Tartakovsky,"['Adam Sandler, ', 'Andy Samberg, ', 'Selena Gomez, ', 'Kevin James', '']",58624,$167.51M
The Boss Baby,2017),PG,97," Animation, Adventure, Comedy            ",6.3,0,Tom McGrath,"['Alec Baldwin, ', 'Steve Buscemi, ', 'Jimmy Kimmel, ', 'Lisa Kudrow', '']",109854,$175.00M
Despicable Me 3,2017),PG,89," Animation, Adventure, Comedy            ",6.3,0,"Kyle Balda, ","['| ', '    Stars:', 'Steve Carell, ', 'Kristen Wiig, ', 'Trey Parker, ']",115170,$264.62M
The Grinch,2018),PG,85," Animation, Comedy, Family            ",6.3,0,"Yarrow Cheney, ","['    Stars:', 'Benedict Cumberbatch, ', 'Cameron Seely, ', 'Rashida Jones, ', 'Pharrell Williams']",56673,$270.62M
Rio 2,2014),G,101," Animation, Adventure, Comedy            ",6.3,0,Carlos Saldanha,"['Jesse Eisenberg, ', 'Anne Hathaway, ', 'Jemaine Clement, ', 'Andy Garcia', '']",80983,$131.54M
The Angry Birds Movie,2016),PG,97," Animation, Action, Adventure            ",6.3,0,"Clay Kaytis, ","['    Stars:', 'Jason Sudeikis, ', 'Josh Gad, ', 'Danny McBride, ', 'Maya Rudolph']",81028,$107.51M
Shrek Forever After,2010),PG,93," Animation, Adventure, Comedy            ",6.3,0,Mike Mitchell,"['Mike Myers, ', 'Cameron Diaz, ', 'Eddie Murphy, ', 'Antonio Banderas', '']",186179,$238.37M
Astro Boy,2009),PG,94," Animation, Action, Comedy            ",6.3,0,David Bowers,"['Freddie Highmore, ', 'Nicolas Cage, ', 'Kristen Bell, ', 'Charlize Theron', '']",33480,$19.55M
Robots,2005),PG,91," Animation, Adventure, Comedy            ",6.3,64        ,"Chris Wedge, ","['    Stars:', 'Ewan McGregor, ', 'Halle Berry, ', 'Mel Brooks, ', 'Robin Williams']",133848,$128.20M
Pokémon: The First Movie - Mewtwo Strikes Back,1998),G,96," Animation, Action, Adventure            ",6.3,0,"Kunihiko Yuyama, ","['    Stars:', 'Veronica Taylor, ', 'Rachael Lillis, ', 'Eric Stuart, ', 'Jay Goede']",40211,$85.74M
Osmosis Jones,2001),PG,95," Animation, Action, Adventure            ",6.3,0,"Bobby Farrelly, ","['    Stars:', 'Laurence Fishburne, ', 'Chris Rock, ', 'David Hyde Pierce, ', 'Brandy Norwood']",32513,$13.60M
Captain Underpants: The First Epic Movie,2017),PG,89," Animation, Action, Comedy            ",6.2,69        ,David Soren,"['Kevin Hart, ', 'Thomas Middleditch, ', 'Ed Helms, ', 'Nick Kroll', '']",25195,$73.92M
TMNT,2007),PG,103," Animation, Action, Adventure            ",6.2,0,Kevin Munroe,"['Patrick Stewart, ', 'Mako, ', 'Chris Evans, ', 'Sarah Michelle Gellar', '']",61530,$54.15M
Beowulf,2007),PG-13,115," Animation, Action, Adventure            ",6.2,0,Robert Zemeckis,"['Ray Winstone, ', 'Crispin Glover, ', 'Angelina Jolie, ', 'Robin Wright', '']",162058,$82.16M
The Lord of the Rings,1978),PG,132," Animation, Adventure, Fantasy            ",6.2,0,Ralph Bakshi,"['Christopher Guard, ', 'William Squire, ', 'Michael Scholes, ', 'John Hurt', '']",29812,$0.92M
Sausage Party,2016),R,89," Animation, Adventure, Comedy            ",6.1,66        ,"Greg Tiernan, ","['    Stars:', 'Seth Rogen, ', 'Kristen Wiig, ', 'Jonah Hill, ', 'Alistair Abell']",177192,$97.69M
Cars 2,2011),G,106," Animation, Adventure, Comedy            ",6.1,0,"John Lasseter, ","['    Stars:', 'Owen Wilson, ', 'Larry the Cable Guy, ', 'Michael Caine, ', 'Emily Mortimer']",162881,$191.45M
The Tale of Despereaux,2008),G,93," Animation, Adventure, Comedy            ",6.1,0,"Sam Fell, ","['    Stars:', 'Matthew Broderick, ', 'Emma Watson, ', 'Dustin Hoffman, ', 'Tracey Ullman']",35963,$50.88M
Shrek the Third,2007),PG,93," Animation, Adventure, Comedy            ",6.1,0,"Chris Miller, ","['    Stars:', 'Mike Myers, ', 'Cameron Diaz, ', 'Eddie Murphy, ', 'Antonio Banderas']",282393,$320.71M
Open Season,2006),PG,86," Animation, Adventure, Comedy            ",6.1,0,"Roger Allers, ","['| ', '    Stars:', 'Ashton Kutcher, ', 'Martin Lawrence, ', 'Debra Messing, ']",87222,$85.11M
Bee Movie,2007),PG,91," Animation, Adventure, Comedy            ",6.1,0,"Simon J. Smith, ","['    Stars:', 'Jerry Seinfeld, ', 'Renée Zellweger, ', 'Matthew Broderick, ', 'Patrick Warburton']",143981,$126.63M
The SpongeBob Movie: Sponge Out of Water,2015),PG,92," Animation, Action, Adventure            ",6.0,62        ,"Paul Tibbitt, ","['    Stars:', 'Tom Kenny, ', 'Antonio Banderas, ', 'Bill Fagerbakke, ', 'Clancy Brown']",49904,$162.99M
Planet 51,2009),PG,91," Animation, Adventure, Comedy            ",6.0,0,"Jorge Blanco, ","['| ', '    Stars:', 'Dwayne Johnson, ', 'Seann William Scott, ', 'Jessica Biel, ']",51140,$42.09M
Arthur and the Invisibles,2006),PG,94," Animation, Adventure, Comedy            ",6.0,0,Luc Besson,"['Freddie Highmore, ', 'Mia Farrow, ', 'Madonna, ', 'Ron Crawford', '']",33481,$15.13M
Shark Tale,2004),PG,90," Animation, Adventure, Comedy            ",6.0,0,"Bibo Bergeron, ","['| ', '    Stars:', 'Will Smith, ', 'Robert De Niro, ', 'Renée Zellweger, ']",168033,$160.86M
Jimmy Neutron: Boy Genius,2001),G,82," Animation, Action, Adventure            ",6.0,65        ,John A. Davis,"['Debi Derryberry, ', 'Rob Paulsen, ', 'Megan Cavanagh, ', 'Mark DeCarlo', '']",31018,$80.94M
Happy Feet Two,2011),PG,100," Animation, Adventure, Comedy            ",5.9,0,"George Miller, ","['| ', '    Stars:', 'Elijah Wood, ', 'Robin Williams, ', 'Pink, ']",42062,$64.01M
Star Wars: The Clone Wars,2008),PG,98," Animation, Action, Adventure            ",5.9,0,Dave Filoni,"['Matt Lanter, ', 'Nika Futterman, ', 'Tom Kane, ', 'Ashley Eckstein', '']",59106,$35.16M
Gnomeo & Juliet,2011),G,84," Animation, Adventure, Comedy            ",5.9,0,Kelly Asbury,"['James McAvoy, ', 'Emily Blunt, ', 'Maggie Smith, ', 'Ashley Jensen', '']",52571,$99.97M
The Addams Family,2019),PG,86," Animation, Comedy, Family            ",5.8,0,"Greg Tiernan, ","['    Stars:', 'Oscar Isaac, ', 'Charlize Theron, ', 'Chloë Grace Moretz, ', 'Finn Wolfhard']",29299,$100.04M
