title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
The Godfather,1972),R,175," Crime, Drama            ",9.2,100        ,Francis Ford Coppola,"['Marlon Brando, ', 'Al Pacino, ', 'James Caan, ', 'Diane Keaton', '']",1635352,$134.97M
The Dark Knight,2008),PG-13,152," Action, Crime, Drama            ",9.0,84        ,Christopher Nolan,"['Christian Bale, ', 'Heath Ledger, ', 'Aaron Eckhart, ', 'Michael Caine', '']",2321555,$534.86M
The Godfather: Part II,1974),R,202," Crime, Drama            ",9.0,90        ,Francis Ford Coppola,"['Al Pacino, ', 'Robert De Niro, ', 'Robert Duvall, ', 'Diane Keaton', '']",1139462,$57.30M
12 Angry Men,1957),Approved,96," Crime, Drama            ",9.0,96        ,Sidney Lumet,"['Henry Fonda, ', 'Lee J. Cobb, ', 'Martin Balsam, ', 'John Fiedler', '']",696801,$4.36M
Pulp Fiction,1994),R,154," Crime, Drama            ",8.9,94        ,Quentin Tarantino,"['John Travolta, ', 'Uma Thurman, ', 'Samuel L. Jackson, ', 'Bruce Willis', '']",1841047,$107.93M
Goodfellas,1990),R,146," Biography, Crime, Drama            ",8.7,90        ,Martin Scorsese,"['Robert De Niro, ', 'Ray Liotta, ', 'Joe Pesci, ', 'Lorraine Bracco', '']",1030009,$46.84M
City of God,2002),R,130," Crime, Drama            ",8.6,79        ,"Fernando Meirelles, ","['    Stars:', 'Alexandre Rodrigues, ', 'Leandro Firmino, ', 'Matheus Nachtergaele, ', 'Phellipe Haagensen']",703420,$7.56M
The Green Mile,1999),R,189," Crime, Drama, Fantasy            ",8.6,61        ,Frank Darabont,"['Tom Hanks, ', 'Michael Clarke Duncan, ', 'David Morse, ', 'Bonnie Hunt', '']",1158472,$136.80M
Se7en,1995),R,127," Crime, Drama, Mystery            ",8.6,65        ,David Fincher,"['Morgan Freeman, ', 'Brad Pitt, ', 'Kevin Spacey, ', 'Andrew Kevin Walker', '']",1458413,$100.13M
The Silence of the Lambs,1991),R,118," Crime, Drama, Thriller            ",8.6,85        ,Jonathan Demme,"['Jodie Foster, ', 'Anthony Hopkins, ', 'Lawrence A. Bonney, ', 'Kasi Lemmons', '']",1282609,$130.74M
Raatchasan,2018),Not Rated,170," Action, Crime, Thriller            ",8.5,0,Ram Kumar,"['Vishnu Vishal, ', 'Amala Paul, ', 'Radha Ravi, ', 'Sangili Murugan', '']",26123,0
The Departed,2006),R,151," Crime, Drama, Thriller            ",8.5,85        ,Martin Scorsese,"['Leonardo DiCaprio, ', 'Matt Damon, ', 'Jack Nicholson, ', 'Mark Wahlberg', '']",1199461,$132.38M
The Usual Suspects,1995),R,106," Crime, Mystery, Thriller            ",8.5,77        ,Bryan Singer,"['Kevin Spacey, ', 'Gabriel Byrne, ', 'Chazz Palminteri, ', 'Stephen Baldwin', '']",997968,$23.34M
Léon: The Professional,1994),R,110," Action, Crime, Drama            ",8.5,64        ,Luc Besson,"['Jean Reno, ', 'Gary Oldman, ', 'Natalie Portman, ', 'Danny Aiello', '']",1043939,$19.50M
Joker,2019),R,122," Crime, Drama, Thriller            ",8.4,0,Todd Phillips,"['Joaquin Phoenix, ', 'Robert De Niro, ', 'Zazie Beetz, ', 'Frances Conroy', '']",961948,$335.45M
Vikram Vedha,2017),Not Rated,147," Action, Crime, Drama            ",8.4,0,"Gayatri, ","['    Stars:', 'Madhavan, ', 'Vijay Sethupathi, ', 'Shraddha Srinath, ', 'Kathir']",29120,0
Drishyam,2013),Not Rated,160," Crime, Drama, Thriller            ",8.4,0,Jeethu Joseph,"['Mohanlal, ', 'Meena, ', 'Asha Sharath, ', 'Ansiba', '']",33527,0
Once Upon a Time in America,1984),R,229," Crime, Drama            ",8.4,0,Sergio Leone,"['Robert De Niro, ', 'James Woods, ', 'Elizabeth McGovern, ', 'Treat Williams', '']",314336,$5.32M
High and Low,1963),Not Rated,143," Crime, Drama, Mystery            ",8.4,0,Akira Kurosawa,"['Toshirô Mifune, ', 'Yutaka Sada, ', 'Tatsuya Nakadai, ', 'Kyôko Kagawa', '']",35322,0
Witness for the Prosecution,1957),Approved,116," Crime, Drama, Mystery            ",8.4,0,Billy Wilder,"['Tyrone Power, ', 'Marlene Dietrich, ', 'Charles Laughton, ', 'Elsa Lanchester', '']",110088,$8.18M
Andhadhun,2018),Not Rated,139," Crime, Drama, Music            ",8.3,0,Sriram Raghavan,"['Ayushmann Khurrana, ', 'Tabu, ', 'Radhika Apte, ', 'Anil Dhawan', '']",73464,$1.37M
Snatch,2000),R,102," Comedy, Crime            ",8.3,0,Guy Ritchie,"['Jason Statham, ', 'Brad Pitt, ', 'Benicio Del Toro, ', 'Dennis Farina', '']",787013,$30.33M
Reservoir Dogs,1992),R,99," Crime, Drama, Thriller            ",8.3,79        ,Quentin Tarantino,"['Harvey Keitel, ', 'Tim Roth, ', 'Michael Madsen, ', 'Chris Penn', '']",925553,$2.83M
Scarface,1983),R,170," Crime, Drama            ",8.3,65        ,Brian De Palma,"['Al Pacino, ', 'Michelle Pfeiffer, ', 'Steven Bauer, ', 'Mary Elizabeth Mastrantonio', '']",747970,$45.60M
The Sting,1973),PG,129," Comedy, Crime, Drama            ",8.3,83        ,George Roy Hill,"['Paul Newman, ', 'Robert Redford, ', 'Robert Shaw, ', 'Charles Durning', '']",243060,$159.60M
A Clockwork Orange,1971),R,136," Crime, Drama, Sci-Fi            ",8.3,77        ,Stanley Kubrick,"['Malcolm McDowell, ', 'Patrick Magee, ', 'Michael Bates, ', 'Warren Clarke', '']",762913,$6.21M
Double Indemnity,1944),Passed,107," Crime, Drama, Film-Noir            ",8.3,95        ,Billy Wilder,"['Fred MacMurray, ', 'Barbara Stanwyck, ', 'Edward G. Robinson, ', 'Byron Barr', '']",144686,$5.72M
M,1931),Passed,99," Crime, Mystery, Thriller            ",8.3,0,Fritz Lang,"['Peter Lorre, ', 'Ellen Widmann, ', 'Inge Landgut, ', 'Otto Wernicke', '']",144638,$0.03M
Talvar,2015),Not Rated,132," Crime, Drama, Mystery            ",8.2,0,Meghna Gulzar,"['Irrfan Khan, ', 'Konkona Sen Sharma, ', 'Neeraj Kabi, ', 'Sohum Shah', '']",31392,$0.34M
Drishyam,2015),Not Rated,163," Crime, Drama, Mystery            ",8.2,0,Nishikant Kamat,"['Ajay Devgn, ', 'Shriya Saran, ', 'Tabu, ', 'Rajat Kapoor', '']",71793,$0.74M
Gangs of Wasseypur,2012),Not Rated,321," Action, Comedy, Crime            ",8.2,89        ,Anurag Kashyap,"['Manoj Bajpayee, ', 'Richa Chadha, ', 'Nawazuddin Siddiqui, ', 'Tigmanshu Dhulia', '']",83171,0
Paan Singh Tomar,2012),Not Rated,135," Action, Biography, Crime            ",8.2,0,Tigmanshu Dhulia,"['Irrfan Khan, ', 'Mahie Gill, ', 'Rajesh Abhay, ', 'Hemendra Dandotiya', '']",33401,$0.04M
The Wolf of Wall Street,2013),R,180," Biography, Crime, Drama            ",8.2,75        ,Martin Scorsese,"['Leonardo DiCaprio, ', 'Jonah Hill, ', 'Margot Robbie, ', 'Matthew McConaughey', '']",1203370,$116.90M
Rang De Basanti,2006),Not Rated,167," Comedy, Crime, Drama            ",8.2,0,Rakeysh Omprakash Mehra,"['Aamir Khan, ', 'Soha Ali Khan, ', 'Siddharth, ', 'Sharman Joshi', '']",112628,$2.20M
Hera Pheri,2000),Not Rated,156," Action, Comedy, Crime            ",8.2,0,Priyadarshan,"['Akshay Kumar, ', 'Sunil Shetty, ', 'Paresh Rawal, ', 'Tabu', '']",57449,0
"Lock, Stock and Two Smoking Barrels",1998),R,107," Action, Comedy, Crime            ",8.2,66        ,Guy Ritchie,"['Jason Flemyng, ', 'Dexter Fletcher, ', 'Nick Moran, ', 'Jason Statham', '']",538976,$3.90M
L.A. Confidential,1997),R,138," Crime, Drama, Mystery            ",8.2,90        ,Curtis Hanson,"['Kevin Spacey, ', 'Russell Crowe, ', 'Guy Pearce, ', 'Kim Basinger', '']",535475,$64.62M
The Bandit,1996),0,128," Crime, Drama, Thriller            ",8.2,0,Yavuz Turgul,"['Sener Sen, ', 'Ugur Yücel, ', 'Sermin Hürmeriç, ', 'Yesim Salkim', '']",64673,0
Heat,1995),R,170," Crime, Drama, Thriller            ",8.2,76        ,Michael Mann,"['Al Pacino, ', 'Robert De Niro, ', 'Val Kilmer, ', 'Jon Voight', '']",582449,$67.44M
Casino,1995),R,178," Crime, Drama            ",8.2,73        ,Martin Scorsese,"['Robert De Niro, ', 'Sharon Stone, ', 'Joe Pesci, ', 'James Woods', '']",470485,$42.44M
Time of the Gypsies,1988),R,142," Comedy, Crime, Drama            ",8.2,0,Emir Kusturica,"['Davor Dujmovic, ', 'Bora Todorovic, ', 'Ljubica Adzovic, ', 'Husnija Hasimovic', '']",27172,$0.28M
Taxi Driver,1976),R,114," Crime, Drama            ",8.2,94        ,Martin Scorsese,"['Robert De Niro, ', 'Jodie Foster, ', 'Cybill Shepherd, ', 'Albert Brooks', '']",731520,$28.26M
To Kill a Mockingbird,1962),Approved,129," Crime, Drama            ",8.2,88        ,Robert Mulligan,"['Gregory Peck, ', 'John Megna, ', 'Frank Overton, ', 'Rosemary Murphy', '']",295385,0
Dial M for Murder,1954),PG,105," Crime, Thriller            ",8.2,75        ,Alfred Hitchcock,"['Ray Milland, ', 'Grace Kelly, ', 'Robert Cummings, ', 'John Williams', '']",159725,$0.01M
Rashomon,1950),Not Rated,88," Crime, Drama, Mystery            ",8.2,98        ,Akira Kurosawa,"['Toshirô Mifune, ', 'Machiko Kyô, ', 'Masayuki Mori, ', 'Takashi Shimura', '']",153928,$0.10M
"Three Billboards Outside Ebbing, Missouri",2017),R,115," Comedy, Crime, Drama            ",8.1,88        ,Martin McDonagh,"['Frances McDormand, ', 'Woody Harrelson, ', 'Sam Rockwell, ', 'Caleb Landry Jones', '']",439692,$54.51M
The Invisible Guest,2016),TV-MA,106," Crime, Drama, Mystery            ",8.1,0,Oriol Paulo,"['Mario Casas, ', 'Ana Wagener, ', 'Jose Coronado, ', 'Bárbara Lennie', '']",146634,0
Haider,2014),Not Rated,160," Action, Crime, Drama            ",8.1,0,Vishal Bhardwaj,"['Shahid Kapoor, ', 'Tabu, ', 'Shraddha Kapoor, ', 'Kay Kay Menon', '']",50646,$0.90M
The Grand Budapest Hotel,2014),R,99," Adventure, Comedy, Crime            ",8.1,88        ,Wes Anderson,"['Ralph Fiennes, ', 'F. Murray Abraham, ', 'Mathieu Amalric, ', 'Adrien Brody', '']",715702,$59.10M
Spotlight,I) (2015),R,129," Biography, Crime, Drama            ",8.1,93        ,Tom McCarthy,"['Mark Ruffalo, ', 'Michael Keaton, ', 'Rachel McAdams, ', 'Liev Schreiber', '']",424605,$45.06M
Prisoners,2013),R,153," Crime, Drama, Mystery            ",8.1,70        ,Denis Villeneuve,"['Hugh Jackman, ', 'Jake Gyllenhaal, ', 'Viola Davis, ', 'Melissa Leo', '']",607697,$61.00M
A Wednesday,2008),Not Rated,104," Action, Crime, Drama            ",8.1,0,Neeraj Pandey,"['Anupam Kher, ', 'Naseeruddin Shah, ', 'Jimmy Sheirgill, ', 'Aamir Bashir', '']",74140,0
No Country for Old Men,2007),R,122," Crime, Drama, Thriller            ",8.1,91        ,"Ethan Coen, ","['    Stars:', 'Tommy Lee Jones, ', 'Javier Bardem, ', 'Josh Brolin, ', 'Woody Harrelson']",864806,$74.28M
Memories of Murder,2003),Not Rated,132," Crime, Drama, Mystery            ",8.1,82        ,Bong Joon Ho,"['Kang-ho Song, ', 'Kim Sang-kyung, ', 'Roe-ha Kim, ', 'Jae-ho Song', '']",142704,$0.01M
Kill Bill: Vol. 1,2003),R,111," Action, Crime, Drama            ",8.1,69        ,Quentin Tarantino,"['Uma Thurman, ', 'David Carradine, ', 'Daryl Hannah, ', 'Michael Madsen', '']",1007913,$70.10M
Catch Me If You Can,2002),PG-13,141," Biography, Crime, Drama            ",8.1,75        ,Steven Spielberg,"['Leonardo DiCaprio, ', 'Tom Hanks, ', 'Christopher Walken, ', 'Martin Sheen', '']",842605,$164.62M
"Black Cat, White Cat",1998),R,127," Comedy, Crime, Romance            ",8.1,73        ,Emir Kusturica,"['Bajram Severdzan, ', ""Srdjan 'Zika' Todorovic, "", 'Branka Katic, ', 'Florijan Ajdini', '']",51139,$0.35M
The Big Lebowski,1998),R,117," Comedy, Crime, Sport            ",8.1,71        ,"Joel Coen, ","['    Stars:', 'Jeff Bridges, ', 'John Goodman, ', 'Julianne Moore, ', 'Steve Buscemi']",737381,$17.50M
Fargo,1996),R,98," Crime, Drama, Thriller            ",8.1,85        ,"Joel Coen, ","['    Stars:', 'William H. Macy, ', 'Frances McDormand, ', 'Steve Buscemi, ', 'Peter Stormare']",622020,$24.61M
La Haine,1995),Not Rated,98," Crime, Drama            ",8.1,0,Mathieu Kassovitz,"['Vincent Cassel, ', 'Hubert Koundé, ', 'Saïd Taghmaoui, ', 'Abdel Ahmed Ghili', '']",152165,$0.31M
Chungking Express,1994),PG-13,102," Comedy, Crime, Drama            ",8.1,77        ,Kar-Wai Wong,"['Brigitte Lin, ', 'Takeshi Kaneshiro, ', 'Tony Chiu-Wai Leung, ', 'Faye Wong', '']",64252,$0.60M
In the Name of the Father,1993),R,133," Biography, Crime, Drama            ",8.1,84        ,Jim Sheridan,"['Daniel Day-Lewis, ', 'Pete Postlethwaite, ', 'Alison Crosbie, ', 'Philip King', '']",158127,$25.01M
Paper Moon,1973),PG,102," Comedy, Crime, Drama            ",8.1,77        ,Peter Bogdanovich,"[""Ryan O'Neal, "", ""Tatum O'Neal, "", 'Madeline Kahn, ', 'John Hillerman', '']",42569,$30.93M
Le Samouraï,1967),GP,101," Crime, Drama, Mystery            ",8.1,0,Jean-Pierre Melville,"['Alain Delon, ', 'François Périer, ', 'Nathalie Delon, ', 'Cathy Rosier', '']",45941,$0.04M
Cool Hand Luke,1967),GP,127," Crime, Drama            ",8.1,92        ,Stuart Rosenberg,"['Paul Newman, ', 'George Kennedy, ', 'Strother Martin, ', 'J.D. Cannon', '']",163153,$16.22M
Sanjuro,1962),Not Rated,96," Action, Comedy, Crime            ",8.1,0,Akira Kurosawa,"['Toshirô Mifune, ', 'Tatsuya Nakadai, ', 'Keiju Kobayashi, ', 'Yûnosuke Itô', '']",33474,0
The 400 Blows,1959),Not Rated,99," Crime, Drama            ",8.1,0,François Truffaut,"['Jean-Pierre Léaud, ', 'Albert Rémy, ', 'Claire Maurier, ', 'Guy Decomble', '']",106406,0
Rififi,1955),Not Rated,118," Crime, Drama, Thriller            ",8.1,97        ,Jules Dassin,"['Jean Servais, ', 'Carl Möhner, ', 'Robert Manuel, ', 'Janine Darcey', '']",29510,$0.06M
On the Waterfront,1954),Approved,108," Crime, Drama, Thriller            ",8.1,91        ,Elia Kazan,"['Marlon Brando, ', 'Karl Malden, ', 'Lee J. Cobb, ', 'Rod Steiger', '']",143141,$9.60M
White Heat,1949),Not Rated,114," Action, Crime, Drama            ",8.1,0,Raoul Walsh,"['James Cagney, ', 'Virginia Mayo, ', ""Edmond O'Brien, "", 'Margaret Wycherly', '']",30012,0
Zootopia,2016),PG,108," Animation, Adventure, Comedy            ",8.0,78        ,"Byron Howard, ","['| ', '    Stars:', 'Ginnifer Goodwin, ', 'Jason Bateman, ', 'Idris Elba, ']",437996,$341.27M
Special 26,2013),Not Rated,144," Crime, Drama, Thriller            ",8.0,0,Neeraj Pandey,"['Akshay Kumar, ', 'Anupam Kher, ', 'Manoj Bajpayee, ', 'Jimmy Sheirgill', '']",51322,$1.08M
The Raid 2,2014),R,150," Action, Crime, Thriller            ",8.0,71        ,Gareth Evans,"['Iko Uwais, ', 'Yayan Ruhian, ', 'Arifin Putra, ', 'Oka Antara', '']",114932,$2.63M
Elite Squad 2: The Enemy Within,2010),Not Rated,115," Action, Crime, Drama            ",8.0,71        ,José Padilha,"['Wagner Moura, ', 'Irandhir Santos, ', 'André Ramiro, ', 'Milhem Cortaz', '']",79527,$0.10M
Elite Squad,2007),R,115," Action, Crime, Drama            ",8.0,0,José Padilha,"['Wagner Moura, ', 'André Ramiro, ', 'Caio Junqueira, ', 'Milhem Cortaz', '']",98590,$0.01M
3-Iron,2004),R,88," Crime, Drama, Romance            ",8.0,72        ,Kim Ki-duk,"['Seung-Yun Lee, ', 'Hee Jae, ', 'Hyuk-ho Kwon, ', 'Jin-mo Joo', '']",51026,$0.24M
Sin City,2005),R,124," Crime, Thriller            ",8.0,74        ,"Frank Miller, ","['| ', '    Stars:', 'Mickey Rourke, ', 'Clive Owen, ', 'Bruce Willis, ']",740043,$74.10M
Kill Bill: Vol. 2,2004),R,137," Action, Crime, Thriller            ",8.0,83        ,Quentin Tarantino,"['Uma Thurman, ', 'David Carradine, ', 'Michael Madsen, ', 'Daryl Hannah', '']",688423,$66.21M
Infernal Affairs,2002),R,101," Action, Crime, Drama            ",8.0,75        ,"Andrew Lau, ","['    Stars:', 'Andy Lau, ', 'Tony Chiu-Wai Leung, ', 'Anthony Chau-Sang Wong, ', 'Eric Tsang']",118300,$0.17M
Dogville,2003),R,178," Crime, Drama            ",8.0,0,Lars von Trier,"['Nicole Kidman, ', 'Paul Bettany, ', 'Lauren Bacall, ', 'Harriet Andersson', '']",138806,$1.53M
Dancer in the Dark,2000),R,140," Crime, Drama, Musical            ",8.0,61        ,Lars von Trier,"['Björk, ', 'Catherine Deneuve, ', 'David Morse, ', 'Peter Stormare', '']",102930,$4.18M
Perfect Blue,1997),R,81," Animation, Crime, Mystery            ",8.0,0,Satoshi Kon,"['Junko Iwao, ', 'Rica Matsumoto, ', 'Shinpachi Tsuji, ', 'Masaaki Ôkura', '']",59457,$0.78M
Knockin' on Heaven's Door,1997),Not Rated,87," Action, Crime, Comedy            ",8.0,0,Thomas Jahn,"['Til Schweiger, ', 'Jan Josef Liefers, ', 'Thierry van Werveke, ', 'Moritz Bleibtreu', '']",27914,$0.00M
Ghost in the Shell,1995),TV-MA,83," Animation, Action, Crime            ",8.0,76        ,Mamoru Oshii,"['Atsuko Tanaka, ', 'Iemasa Kayumi, ', 'Akio Ôtsuka, ', 'Kôichi Yamadera', '']",130419,$0.52M
"Blood In, Blood Out",1993),R,180," Crime, Drama            ",8.0,0,Taylor Hackford,"['Damian Chapa, ', 'Jesse Borrego, ', 'Benjamin Bratt, ', 'Enrique Castillo', '']",28996,$4.50M
Dog Day Afternoon,1975),R,125," Biography, Crime, Drama            ",8.0,86        ,Sidney Lumet,"['Al Pacino, ', 'John Cazale, ', 'Penelope Allen, ', 'Sully Boyar', '']",237260,$50.00M
Papillon,1973),R,151," Biography, Crime, Drama            ",8.0,0,Franklin J. Schaffner,"['Steve McQueen, ', 'Dustin Hoffman, ', 'Victor Jory, ', 'Don Gordon', '']",122254,$53.27M
Butch Cassidy and the Sundance Kid,1969),PG,110," Biography, Crime, Drama            ",8.0,66        ,George Roy Hill,"['Paul Newman, ', 'Robert Redford, ', 'Katharine Ross, ', 'Strother Martin', '']",202710,$102.31M
Anatomy of a Murder,1959),Not Rated,161," Crime, Drama, Mystery            ",8.0,95        ,Otto Preminger,"['James Stewart, ', 'Lee Remick, ', 'Ben Gazzara, ', ""Arthur O'Connell"", '']",60222,$11.90M
Touch of Evil,1958),PG-13,95," Crime, Drama, Film-Noir            ",8.0,99        ,Orson Welles,"['Charlton Heston, ', 'Orson Welles, ', 'Janet Leigh, ', 'Joseph Calleia', '']",98862,$2.24M
The Killing,1956),Approved,84," Crime, Drama, Film-Noir            ",8.0,91        ,Stanley Kubrick,"['Sterling Hayden, ', 'Coleen Gray, ', 'Vince Edwards, ', 'Jay C. Flippen', '']",82289,0
The Night of the Hunter,1955),Not Rated,92," Crime, Drama, Film-Noir            ",8.0,99        ,Charles Laughton,"['Robert Mitchum, ', 'Shelley Winters, ', 'Lillian Gish, ', 'James Gleason', '']",82537,$0.65M
Diabolique,1955),Not Rated,117," Crime, Drama, Horror            ",8.0,0,Henri-Georges Clouzot,"['Simone Signoret, ', 'Véra Clouzot, ', 'Paul Meurisse, ', 'Charles Vanel', '']",61789,0
Kind Hearts and Coronets,1949),Not Rated,106," Comedy, Crime            ",8.0,0,Robert Hamer,"['Dennis Price, ', 'Alec Guinness, ', 'Valerie Hobson, ', 'Joan Greenwood', '']",34707,0
Rope,1948),Approved,80," Crime, Drama, Mystery            ",8.0,73        ,Alfred Hitchcock,"['James Stewart, ', 'John Dall, ', 'Farley Granger, ', 'Dick Hogan', '']",130806,0
Out of the Past,1947),Not Rated,97," Crime, Drama, Film-Noir            ",8.0,0,Jacques Tourneur,"['Robert Mitchum, ', 'Jane Greer, ', 'Kirk Douglas, ', 'Rhonda Fleming', '']",33127,0
Arsenic and Old Lace,1942),Not Rated,118," Comedy, Crime, Thriller            ",8.0,0,Frank Capra,"['Cary Grant, ', 'Priscilla Lane, ', 'Raymond Massey, ', 'Jack Carson', '']",65459,0
The Thin Man,1934),TV-PG,91," Comedy, Crime, Mystery            ",8.0,86        ,W.S. Van Dyke,"['William Powell, ', 'Myrna Loy, ', ""Maureen O'Sullivan, "", 'Nat Pendleton', '']",26829,0
Knives Out,2019),PG-13,130," Comedy, Crime, Drama            ",7.9,82        ,Rian Johnson,"['Daniel Craig, ', 'Chris Evans, ', 'Ana de Armas, ', 'Jamie Lee Curtis', '']",470638,$165.36M
Shoplifters,2018),R,121," Crime, Drama            ",7.9,93        ,Hirokazu Koreeda,"['Lily Franky, ', 'Sakura Andô, ', 'Kirin Kiki, ', 'Mayu Matsuoka', '']",64238,$3.31M
Nightcrawler,2014),R,117," Crime, Drama, Thriller            ",7.9,76        ,Dan Gilroy,"['Jake Gyllenhaal, ', 'Rene Russo, ', 'Bill Paxton, ', 'Riz Ahmed', '']",471769,$32.38M
Once Upon a Time in Anatolia,2011),Not Rated,157," Crime, Drama            ",7.9,82        ,Nuri Bilge Ceylan,"['Muhammet Uzuner, ', 'Yilmaz Erdogan, ', 'Taner Birsel, ', 'Ahmet Mümtaz Taylan', '']",42520,$0.14M
Waar,2013),0,130," Action, Crime, Drama            ",7.9,0,Bilal Lashari,"['Shaan Shahid, ', 'Hamza Ali Abbasi, ', 'Shamoon Abbasi, ', 'Ayesha Khan', '']",29390,0
The Irishman,2019),R,209," Biography, Crime, Drama            ",7.9,94        ,Martin Scorsese,"['Robert De Niro, ', 'Al Pacino, ', 'Joe Pesci, ', 'Harvey Keitel', '']",330560,$7.00M
A Prophet,2009),R,155," Crime, Drama            ",7.9,90        ,Jacques Audiard,"['Tahar Rahim, ', 'Niels Arestrup, ', 'Adel Bencherif, ', 'Reda Kateb', '']",94022,$2.08M
Let the Right One In,2008),R,114," Crime, Drama, Fantasy            ",7.9,82        ,Tomas Alfredson,"['Kåre Hedebrant, ', 'Lina Leandersson, ', 'Per Ragnar, ', 'Henrik Dahl', '']",206369,$2.12M
In Bruges,2008),R,107," Comedy, Crime, Drama            ",7.9,67        ,Martin McDonagh,"['Colin Farrell, ', 'Brendan Gleeson, ', 'Ciarán Hinds, ', 'Elizabeth Berrington', '']",392386,$7.76M
Fantastic Mr. Fox,2009),PG,87," Animation, Adventure, Comedy            ",7.9,83        ,Wes Anderson,"['George Clooney, ', 'Meryl Streep, ', 'Bill Murray, ', 'Jason Schwartzman', '']",202334,$21.00M
Mystic River,2003),R,138," Crime, Drama, Mystery            ",7.9,84        ,Clint Eastwood,"['Sean Penn, ', 'Tim Robbins, ', 'Kevin Bacon, ', 'Emmy Rossum', '']",421848,$90.14M
Cowboy Bebop: The Movie,2001),18SG,115," Animation, Action, Crime            ",7.9,61        ,"Shin'ichirô Watanabe, ","['Yoshiyuki Takei', '| ', '    Stars:', 'Beau Billingslea, ', 'Melissa Fahn, ']",43201,$1.00M
Nine Queens,2000),R,114," Crime, Drama, Thriller            ",7.9,80        ,Fabián Bielinsky,"['Ricardo Darín, ', 'Gastón Pauls, ', 'Graciela Tenenbaum, ', 'María Mercedes Villagra', '']",50000,$1.22M
Once Were Warriors,1994),R,102," Crime, Drama            ",7.9,77        ,Lee Tamahori,"['Rena Owen, ', 'Temuera Morrison, ', 'Mamaengaroa Kerr-Bell, ', 'Julian Arahanga', '']",31734,$2.20M
True Romance,1993),R,119," Crime, Drama, Romance            ",7.9,0,Tony Scott,"['Christian Slater, ', 'Patricia Arquette, ', 'Dennis Hopper, ', 'Val Kilmer', '']",208316,$12.28M
Carlito's Way,1993),R,144," Crime, Drama, Thriller            ",7.9,65        ,Brian De Palma,"['Al Pacino, ', 'Sean Penn, ', 'Penelope Ann Miller, ', 'John Leguizamo', '']",202318,$36.95M
The Untouchables,1987),R,119," Crime, Drama, Thriller            ",7.9,79        ,Brian De Palma,"['Kevin Costner, ', 'Sean Connery, ', 'Robert De Niro, ', 'Charles Martin Smith', '']",284148,$76.27M
The Blues Brothers,1980),R,133," Action, Adventure, Comedy            ",7.9,0,John Landis,"['John Belushi, ', 'Dan Aykroyd, ', 'Cab Calloway, ', 'John Candy', '']",184408,$57.23M
In the Heat of the Night,1967),Approved,110," Crime, Drama, Mystery            ",7.9,75        ,Norman Jewison,"['Sidney Poitier, ', 'Rod Steiger, ', 'Warren Oates, ', 'Lee Grant', '']",68375,$24.38M
Strangers on a Train,1951),PG,101," Crime, Film-Noir, Thriller            ",7.9,88        ,Alfred Hitchcock,"['Farley Granger, ', 'Robert Walker, ', 'Ruth Roman, ', 'Leo G. Carroll', '']",123915,$7.63M
The Big Sleep,1946),Passed,114," Crime, Film-Noir, Mystery            ",7.9,0,Howard Hawks,"['Humphrey Bogart, ', 'Lauren Bacall, ', 'John Ridgely, ', 'Martha Vickers', '']",79156,$6.54M
The Gentlemen,2019),R,113," Action, Comedy, Crime            ",7.8,0,Guy Ritchie,"['Matthew McConaughey, ', 'Charlie Hunnam, ', 'Michelle Dockery, ', 'Jeremy Strong', '']",249893,0
Udta Punjab,2016),TV-MA,148," Action, Crime, Drama            ",7.8,0,Abhishek Chaubey,"['Shahid Kapoor, ', 'Alia Bhatt, ', 'Kareena Kapoor, ', 'Diljit Dosanjh', '']",27337,0
The Hateful Eight,2015),R,168," Crime, Drama, Mystery            ",7.8,68        ,Quentin Tarantino,"['Samuel L. Jackson, ', 'Kurt Russell, ', 'Jennifer Jason Leigh, ', 'Walton Goggins', '']",522775,$54.12M
Loving Vincent,2017),PG-13,94," Animation, Biography, Crime            ",7.8,62        ,"Dorota Kobiela, ","['    Stars:', 'Douglas Booth, ', 'Jerome Flynn, ', 'Robert Gulaczyk, ', 'Helen McCrory']",51443,$6.74M
The Best Offer,2013),R,131," Crime, Drama, Mystery            ",7.8,0,Giuseppe Tornatore,"['Geoffrey Rush, ', 'Jim Sturgess, ', 'Sylvia Hoeks, ', 'Donald Sutherland', '']",109389,$0.09M
I Saw the Devil,2010),Not Rated,144," Action, Crime, Drama            ",7.8,67        ,Jee-woon Kim,"['Lee Byung-Hun, ', 'Choi Min-sik, ', 'Jeon Gook-Hwan, ', 'Ho-jin Chun', '']",112663,$0.13M
The Girl with the Dragon Tattoo,2011),R,158," Crime, Drama, Mystery            ",7.8,71        ,David Fincher,"['Daniel Craig, ', 'Rooney Mara, ', 'Christopher Plummer, ', 'Stellan Skarsgård', '']",426554,$102.52M
Captain Phillips,2013),PG-13,134," Adventure, Biography, Crime            ",7.8,82        ,Paul Greengrass,"['Tom Hanks, ', 'Barkhad Abdi, ', 'Barkhad Abdirahman, ', 'Catherine Keener', '']",424248,$107.10M
The Man from Nowhere,2010),R,119," Action, Crime, Drama            ",7.8,0,Jeong-beom Lee,"['Won Bin, ', 'Sae-ron Kim, ', 'Tae-hoon Kim, ', 'Hee-won Kim', '']",63433,$0.01M
