title,year,certificate,duration,genre,rating,metascore,director,actors,votes,gross
Downton Abbey,2019),PG,122," Drama, Romance            ",7.4,64        ,Michael Engler,"['Stephen Campbell Moore, ', 'Michael Fox, ', 'Lesley Nicol, ', 'Sophie McShera', '']",40729,$96.85M
Paterson,2016),R,118," Comedy, Drama, Romance            ",7.4,90        ,Jim Jarmusch,"['Adam Driver, ', 'Golshifteh Farahani, ', 'Nellie, ', 'Rizwan Manji', '']",71418,$2.14M
Coming Soon,2014),0,134," Comedy, Drama, Romance            ",7.4,0,Cem Yilmaz,"['Cem Yilmaz, ', 'Tülin Özen, ', 'Zafer Algöz, ', 'Özkan Ugur', '']",32001,0
I Origins,2014),R,106," Drama, Mystery, Romance            ",7.4,0,Mike Cahill,"['Michael Pitt, ', 'Steven Yeun, ', 'Astrid Bergès-Frisbey, ', 'Brit Marling', '']",116563,$0.33M
Me Before You,2016),PG-13,106," Drama, Romance            ",7.4,0,Thea Sharrock,"['Emilia Clarke, ', 'Sam Claflin, ', 'Janet McTeer, ', 'Charles Dance', '']",211683,$56.25M
Begin Again,II) (2013,R,104," Comedy, Drama, Music            ",7.4,62        ,John Carney,"['Keira Knightley, ', 'Mark Ruffalo, ', 'Adam Levine, ', 'Hailee Steinfeld', '']",144419,$16.17M
From Up on Poppy Hill,2011),PG,91," Animation, Drama, Family            ",7.4,71        ,Gorô Miyazaki,"['Sarah Bolger, ', 'Chris Noth, ', 'Anton Yelchin, ', 'Christina Hendricks', '']",36340,$1.00M
"Crazy, Stupid, Love.",2011),PG-13,118," Comedy, Drama, Romance            ",7.4,68        ,"Glenn Ficarra, ","['    Stars:', 'Steve Carell, ', 'Ryan Gosling, ', 'Julianne Moore, ', 'Emma Stone']",476478,$84.35M
The Guernsey Literary and Potato Peel Pie Society,2018),TV-14,124," Drama, Romance, War            ",7.4,65        ,Mike Newell,"['Jessica Brown Findlay, ', 'Tom Courtenay, ', 'Michiel Huisman, ', 'Katherine Parkinson', '']",36450,0
Up in the Air,I) (2009),R,109," Comedy, Drama, Romance            ",7.4,83        ,Jason Reitman,"['George Clooney, ', 'Vera Farmiga, ', 'Anna Kendrick, ', 'Jason Bateman', '']",319853,$83.82M
Blue Valentine,2010),R,112," Drama, Romance            ",7.4,81        ,Derek Cianfrance,"['Ryan Gosling, ', 'Michelle Williams, ', 'John Doman, ', 'Faith Wladyka', '']",185678,$9.74M
Notes on a Scandal,2006),R,92," Crime, Drama, Romance            ",7.4,73        ,Richard Eyre,"['Cate Blanchett, ', 'Judi Dench, ', 'Andrew Simpson, ', 'Tom Georgeson', '']",74903,$17.51M
Keith,I) (2008),PG-13,95," Drama, Romance            ",7.4,0,Todd Kessler,"['Elisabeth Harnois, ', 'Jesse McCartney, ', 'Margo Harshman, ', 'Ignacio Serricchio', '']",35317,0
Memoirs of a Geisha,2005),PG-13,145," Drama, Romance            ",7.4,0,Rob Marshall,"['Ziyi Zhang, ', 'Ken Watanabe, ', 'Michelle Yeoh, ', 'Suzuka Ohgo', '']",138585,$57.49M
The Constant Gardener,2005),R,129," Drama, Mystery, Romance            ",7.4,82        ,Fernando Meirelles,"['Ralph Fiennes, ', 'Rachel Weisz, ', 'Danny Huston, ', 'Hubert Koundé', '']",133435,$33.58M
The Terminal,2004),PG-13,128," Comedy, Drama, Romance            ",7.4,0,Steven Spielberg,"['Tom Hanks, ', 'Catherine Zeta-Jones, ', 'Chi McBride, ', 'Stanley Tucci', '']",410220,$77.87M
Garden State,2004),R,102," Comedy, Drama, Romance            ",7.4,67        ,Zach Braff,"['Zach Braff, ', 'Peter Sarsgaard, ', 'Natalie Portman, ', 'Ian Holm', '']",207095,$26.78M
Open Range,2003),R,139," Action, Drama, Romance            ",7.4,67        ,Kevin Costner,"['Kevin Costner, ', 'Robert Duvall, ', 'Diego Luna, ', 'Abraham Benrubi', '']",67126,$58.33M
A Walk to Remember,2002),PG,101," Drama, Romance            ",7.4,0,Adam Shankman,"['Mandy Moore, ', 'Shane West, ', 'Peter Coyote, ', 'Daryl Hannah', '']",200344,$41.23M
Kabhi Khushi Kabhie Gham...,2001),Not Rated,210," Drama, Musical, Romance            ",7.4,0,Karan Johar,"['Shah Rukh Khan, ', 'Kajol, ', 'Amitabh Bachchan, ', 'Hrithik Roshan', '']",45281,$2.90M
2046,2004),R,129," Drama, Romance, Sci-Fi            ",7.4,78        ,Kar-Wai Wong,"['Tony Chiu-Wai Leung, ', 'Ziyi Zhang, ', 'Faye Wong, ', 'Li Gong', '']",51279,$1.44M
The Cider House Rules,1999),PG-13,126," Drama, Romance            ",7.4,75        ,Lasse Hallström,"['Tobey Maguire, ', 'Charlize Theron, ', 'Michael Caine, ', 'Delroy Lindo', '']",93572,$57.55M
Frida,2002),R,123," Biography, Drama, Romance            ",7.4,61        ,Julie Taymor,"['Salma Hayek, ', 'Alfred Molina, ', 'Geoffrey Rush, ', 'Mía Maestro', '']",81870,$25.89M
The English Patient,1996),R,162," Drama, Romance, War            ",7.4,87        ,Anthony Minghella,"['Ralph Fiennes, ', 'Juliette Binoche, ', 'Willem Dafoe, ', 'Kristin Scott Thomas', '']",179783,$78.65M
Howards End,1992),PG,142," Drama, Romance            ",7.4,88        ,James Ivory,"['Anthony Hopkins, ', 'Emma Thompson, ', 'Vanessa Redgrave, ', 'Helena Bonham Carter', '']",29119,$25.97M
Witness,1985),R,112," Crime, Drama, Romance            ",7.4,76        ,Peter Weir,"['Harrison Ford, ', 'Kelly McGillis, ', 'Lukas Haas, ', 'Josef Sommer', '']",87365,$68.71M
Tootsie,1982),PG,116," Comedy, Drama, Romance            ",7.4,88        ,Sydney Pollack,"['Dustin Hoffman, ', 'Jessica Lange, ', 'Teri Garr, ', 'Dabney Coleman', '']",98546,$177.20M
Excalibur,1981),PG,140," Adventure, Drama, Fantasy            ",7.4,0,John Boorman,"['Nigel Terry, ', 'Helen Mirren, ', 'Nicholas Clay, ', 'Cherie Lunghi', '']",57507,$34.97M
Body Heat,1981),R,113," Crime, Drama, Romance            ",7.4,77        ,Lawrence Kasdan,"['William Hurt, ', 'Kathleen Turner, ', 'Richard Crenna, ', 'Ted Danson', '']",31136,$24.06M
Fist of Fury,1972),R,107," Action, Drama, Romance            ",7.4,68        ,Wei Lo,"['Bruce Lee, ', 'Nora Miao, ', 'James Tien, ', 'Maria Yi', '']",26998,$1.29M
To Catch a Thief,1955),PG,106," Mystery, Romance, Thriller            ",7.4,82        ,Alfred Hitchcock,"['Cary Grant, ', 'Grace Kelly, ', 'Jessie Royce Landis, ', 'John Williams', '']",65890,$8.75M
The Ballad of Buster Scruggs,2018),R,133," Comedy, Drama, Musical            ",7.3,79        ,"Ethan Coen, ","['    Stars:', 'Tim Blake Nelson, ', 'Willie Watson, ', 'Clancy Brown, ', 'Danny McCarthy']",124690,0
The Shape of Water,2017),R,123," Adventure, Drama, Fantasy            ",7.3,87        ,Guillermo del Toro,"['Sally Hawkins, ', 'Octavia Spencer, ', 'Michael Shannon, ', 'Doug Jones', '']",375609,$63.86M
Youth,I) (2015),R,124," Comedy, Drama, Music            ",7.3,64        ,Paolo Sorrentino,"['Michael Caine, ', 'Harvey Keitel, ', 'Rachel Weisz, ', 'Jane Fonda', '']",72470,$2.70M
Belle,2013),PG,100," Biography, Drama, Romance            ",7.3,64        ,Amma Asante,"['Gugu Mbatha-Raw, ', 'Matthew Goode, ', 'Emily Watson, ', 'Miranda Richardson', '']",28429,$10.73M
Anomalisa,2015),R,90," Animation, Comedy, Drama            ",7.3,88        ,"Duke Johnson, ","['    Stars:', 'David Thewlis, ', 'Jennifer Jason Leigh, ', 'Tom Noonan', '']",66814,$3.76M
The Book of Life,2014),PG,95," Animation, Adventure, Comedy            ",7.3,67        ,Jorge R. Gutiérrez,"['Diego Luna, ', 'Zoe Saldana, ', 'Channing Tatum, ', 'Ron Perlman', '']",65211,$50.15M
Only Lovers Left Alive,2013),R,123," Comedy, Drama, Fantasy            ",7.3,79        ,Jim Jarmusch,"['Tilda Swinton, ', 'Tom Hiddleston, ', 'Mia Wasikowska, ', 'John Hurt', '']",91743,$1.88M
The Next Three Days,2010),PG-13,133," Action, Crime, Drama            ",7.3,0,Paul Haggis,"['Russell Crowe, ', 'Elizabeth Banks, ', 'Liam Neeson, ', 'Michael Buie', '']",185823,$21.15M
Submarine,2010),R,97," Comedy, Drama, Romance            ",7.3,76        ,Richard Ayoade,"['Craig Roberts, ', 'Sally Hawkins, ', 'Paddy Considine, ', 'Noah Taylor', '']",86027,$0.47M
The Best Exotic Marigold Hotel,2011),PG-13,124," Comedy, Drama, Romance            ",7.3,62        ,John Madden,"['Judi Dench, ', 'Bill Nighy, ', 'Maggie Smith, ', 'Tom Wilkinson', '']",90683,$46.41M
Jane Eyre,2011),PG-13,120," Drama, Romance            ",7.3,76        ,Cary Joji Fukunaga,"['Mia Wasikowska, ', 'Michael Fassbender, ', 'Jamie Bell, ', 'Su Elliot', '']",82109,$11.24M
The Young Victoria,2009),PG,105," Biography, Drama, History            ",7.3,64        ,Jean-Marc Vallée,"['Emily Blunt, ', 'Rupert Friend, ', 'Paul Bettany, ', 'Miranda Richardson', '']",58225,$11.00M
Revolutionary Road,2008),R,119," Drama, Romance            ",7.3,69        ,Sam Mendes,"['Leonardo DiCaprio, ', 'Kate Winslet, ', 'Christopher Fitzgerald, ', 'Jonathan Roumie', '']",198605,$22.91M
Lars and the Real Girl,2007),PG-13,106," Comedy, Drama, Romance            ",7.3,70        ,Craig Gillespie,"['Ryan Gosling, ', 'Emily Mortimer, ', 'Paul Schneider, ', 'R.D. Reid', '']",138944,$5.97M
Wristcutters: A Love Story,2006),R,88," Comedy, Drama, Fantasy            ",7.3,62        ,Goran Dukic,"['Patrick Fugit, ', 'Shea Whigham, ', 'Tom Waits, ', 'Will Arnett', '']",53954,$0.32M
Across the Universe,2007),PG-13,133," Drama, Fantasy, History            ",7.3,0,Julie Taymor,"['Evan Rachel Wood, ', 'Jim Sturgess, ', 'Joe Anderson, ', 'Dana Fuchs', '']",106375,$24.34M
Peaceful Warrior,2006),PG-13,120," Drama, Romance, Sport            ",7.3,0,Victor Salva,"['Scott Mechlowicz, ', 'Nick Nolte, ', 'Amy Smart, ', 'Tim DeKay', '']",26803,$3.96M
The Life Aquatic with Steve Zissou,2004),R,119," Action, Adventure, Comedy            ",7.3,62        ,Wes Anderson,"['Bill Murray, ', 'Owen Wilson, ', 'Anjelica Huston, ', 'Cate Blanchett', '']",181419,$24.01M
The Secret Life of Walter Mitty,2013),PG,114," Adventure, Comedy, Drama            ",7.3,0,Ben Stiller,"['Ben Stiller, ', 'Kristen Wiig, ', 'Jon Daly, ', 'Kathryn Hahn', '']",295119,$58.24M
The Science of Sleep,2006),R,105," Comedy, Drama, Fantasy            ",7.3,70        ,Michel Gondry,"['Gael García Bernal, ', 'Charlotte Gainsbourg, ', 'Miou-Miou, ', 'Alain Chabat', '']",67759,$4.66M
Far from Heaven,2002),PG-13,107," Drama, Romance            ",7.3,84        ,Todd Haynes,"['Julianne Moore, ', 'Dennis Quaid, ', 'Dennis Haysbert, ', 'Patricia Clarkson', '']",44133,$15.85M
L'auberge espagnole,2002),R,122," Comedy, Drama, Romance            ",7.3,65        ,Cédric Klapisch,"['Romain Duris, ', 'Judith Godrèche, ', 'Kelly Reilly, ', 'Audrey Tautou', '']",39630,$3.90M
Punch-Drunk Love,2002),R,95," Comedy, Drama, Romance            ",7.3,78        ,Paul Thomas Anderson,"['Adam Sandler, ', 'Emily Watson, ', 'Philip Seymour Hoffman, ', 'Jason Andrews', '']",148886,$17.84M
10 Things I Hate About You,1999),PG-13,97," Comedy, Drama, Romance            ",7.3,70        ,Gil Junger,"['Heath Ledger, ', 'Julia Stiles, ', 'Joseph Gordon-Levitt, ', 'Larisa Oleynik', '']",300514,$38.18M
Corpse Bride,2005),PG,77," Animation, Drama, Family            ",7.3,83        ,"Tim Burton, ","['    Stars:', 'Johnny Depp, ', 'Helena Bonham Carter, ', 'Emily Watson, ', 'Tracey Ullman']",246893,$53.36M
Hercules,1997),G,93," Animation, Adventure, Comedy            ",7.3,74        ,"Ron Clements, ","['    Stars:', 'Tate Donovan, ', 'Susan Egan, ', 'James Woods, ', 'Josh Keaton']",207985,$99.05M
Grosse Pointe Blank,1997),R,107," Action, Comedy, Crime            ",7.3,76        ,George Armitage,"['John Cusack, ', 'Minnie Driver, ', 'Dan Aykroyd, ', 'Joan Cusack', '']",88508,$28.01M
Jerry Maguire,1996),R,139," Comedy, Drama, Romance            ",7.3,77        ,Cameron Crowe,"['Tom Cruise, ', 'Cuba Gooding Jr., ', 'Renée Zellweger, ', 'Kelly Preston', '']",244460,$153.95M
Little Women,1994),PG,115," Drama, Family, Romance            ",7.3,87        ,Gillian Armstrong,"['Susan Sarandon, ', 'Winona Ryder, ', 'Kirsten Dunst, ', 'Claire Danes', '']",52767,$50.08M
Much Ado About Nothing,1993),PG-13,111," Comedy, Drama, Romance            ",7.3,80        ,Kenneth Branagh,"['Kenneth Branagh, ', 'Emma Thompson, ', 'Keanu Reeves, ', 'Kate Beckinsale', '']",45456,$22.55M
Arizona Dream,1993),R,142," Comedy, Drama, Fantasy            ",7.3,62        ,Emir Kusturica,"['Johnny Depp, ', 'Jerry Lewis, ', 'Faye Dunaway, ', 'Lili Taylor', '']",41480,$0.11M
Steel Magnolias,1989),PG,117," Comedy, Drama, Romance            ",7.3,0,Herbert Ross,"['Shirley MacLaine, ', 'Olympia Dukakis, ', 'Sally Field, ', 'Julia Roberts', '']",48192,$83.76M
Say Anything,1989),PG-13,100," Comedy, Drama, Romance            ",7.3,85        ,Cameron Crowe,"['John Cusack, ', 'Ione Skye, ', 'John Mahoney, ', 'Lili Taylor', '']",83287,$20.78M
Willow,1988),PG,126," Action, Adventure, Drama            ",7.3,0,Ron Howard,"['Val Kilmer, ', 'Joanne Whalley, ', 'Warwick Davis, ', 'Jean Marsh', '']",101681,$57.27M
The Unbearable Lightness of Being,1988),R,171," Drama, Romance            ",7.3,73        ,Philip Kaufman,"['Daniel Day-Lewis, ', 'Juliette Binoche, ', 'Lena Olin, ', 'Derek de Lint', '']",34031,$10.01M
Big,1988),PG,104," Comedy, Drama, Fantasy            ",7.3,73        ,Penny Marshall,"['Tom Hanks, ', 'Elizabeth Perkins, ', 'Robert Loggia, ', 'John Heard', '']",200725,$114.97M
A Room with a View,1985),Not Rated,117," Drama, Romance            ",7.3,83        ,James Ivory,"['Maggie Smith, ', 'Helena Bonham Carter, ', 'Denholm Elliott, ', 'Julian Sands', '']",40076,$20.97M
Lady and the Tramp,1955),G,76," Animation, Adventure, Comedy            ",7.3,78        ,"Clyde Geronimi, ","['Jack Cutting', '| ', '    Stars:', 'Barbara Luddy, ', 'Larry Roberts, ']",123983,$93.60M
Cinderella,1950),G,74," Animation, Family, Fantasy            ",7.3,85        ,"Clyde Geronimi, ","['| ', '    Stars:', 'Ilene Woods, ', 'James MacDonald, ', 'Eleanor Audley, ']",146802,$85.00M
The King,I) (2019),R,140," Biography, Drama, History            ",7.2,62        ,David Michôd,"['Tom Glynn-Carney, ', 'Gábor Czap, ', 'Tom Fisher, ', 'Edward Ashley', '']",91420,0
Five Feet Apart,2019),PG-13,116," Drama, Romance            ",7.2,0,Justin Baldoni,"['Haley Lu Richardson, ', 'Cole Sprouse, ', 'Moises Arias, ', 'Kimberly Hebert Gregory', '']",45653,$45.73M
Anthropoid,2016),R,120," Action, Biography, Drama            ",7.2,0,Sean Ellis,"['Jamie Dornan, ', 'Cillian Murphy, ', 'Brian Caspe, ', 'Karel Hermánek Jr.', '']",44330,$2.96M
Bajirao Mastani,2015),Not Rated,158," Action, Drama, History            ",7.2,0,Sanjay Leela Bhansali,"['Ranveer Singh, ', 'Deepika Padukone, ', 'Priyanka Chopra, ', 'Tanvi Azmi', '']",31534,$6.56M
The Lobster,2015),R,119," Comedy, Drama, Romance            ",7.2,82        ,Yorgos Lanthimos,"['Colin Farrell, ', 'Rachel Weisz, ', 'Jessica Barden, ', 'Olivia Colman', '']",222427,$8.70M
The Light Between Oceans,2016),PG-13,133," Drama, Romance            ",7.2,0,Derek Cianfrance,"['Michael Fassbender, ', 'Alicia Vikander, ', 'Rachel Weisz, ', 'Florence Clery', '']",52611,$12.55M
Carol,2015),R,118," Drama, Romance            ",7.2,94        ,Todd Haynes,"['Cate Blanchett, ', 'Rooney Mara, ', 'Sarah Paulson, ', 'Kyle Chandler', '']",117161,$12.71M
Stuck in Love.,2012),R,97," Comedy, Drama, Romance            ",7.2,0,Josh Boone,"['Greg Kinnear, ', 'Jennifer Connelly, ', 'Lily Collins, ', 'Nat Wolff', '']",84197,$0.08M
The Sessions,2012),R,95," Biography, Comedy, Drama            ",7.2,79        ,Ben Lewin,"['John Hawkes, ', 'Helen Hunt, ', 'William H. Macy, ', 'Moon Bloodgood', '']",41262,$6.00M
Ruby Sparks,2012),R,104," Comedy, Drama, Fantasy            ",7.2,67        ,"Jonathan Dayton, ","['    Stars:', 'Paul Dano, ', 'Zoe Kazan, ', 'Annette Bening, ', 'Antonio Banderas']",96133,$2.54M
The Age of Adaline,2015),PG-13,112," Drama, Fantasy, Romance            ",7.2,0,Lee Toland Krieger,"['Blake Lively, ', 'Michiel Huisman, ', 'Harrison Ford, ', 'Kathy Baker', '']",156212,$42.48M
"Love, Rosie",2014),R,102," Comedy, Romance            ",7.2,0,Christian Ditter,"['Lily Collins, ', 'Sam Claflin, ', 'Christian Cooke, ', 'Jaime Winstone', '']",123613,$0.02M
Beginners,2010),R,105," Comedy, Drama, Romance            ",7.2,81        ,Mike Mills,"['Ewan McGregor, ', 'Christopher Plummer, ', 'Mélanie Laurent, ', 'Goran Visnjic', '']",88424,$5.79M
The Great Gatsby,2013),PG-13,143," Drama, Romance            ",7.2,0,Baz Luhrmann,"['Leonardo DiCaprio, ', 'Carey Mulligan, ', 'Joel Edgerton, ', 'Tobey Maguire', '']",483376,$144.84M
Crazy Heart,2009),R,112," Drama, Music, Romance            ",7.2,83        ,Scott Cooper,"['Jeff Bridges, ', 'Maggie Gyllenhaal, ', 'Colin Farrell, ', 'James Keane', '']",84563,$39.46M
Agora,2009),R,127," Adventure, Biography, Drama            ",7.2,0,Alejandro Amenábar,"['Rachel Weisz, ', 'Max Minghella, ', 'Oscar Isaac, ', 'Ashraf Barhom', '']",66315,$0.62M
Adam,I) (2009),PG-13,99," Comedy, Drama, Romance            ",7.2,0,Max Mayer,"['Hugh Dancy, ', 'Rose Byrne, ', 'Peter Gallagher, ', 'Amy Irving', '']",33585,$2.28M
Rab Ne Bana Di Jodi,2008),Not Rated,167," Comedy, Drama, Music            ",7.2,0,Aditya Chopra,"['Shah Rukh Khan, ', 'Anushka Sharma, ', 'Vinay Pathak, ', 'M.K. Raina', '']",44092,$2.07M
Broken Embraces,2009),R,127," Drama, Romance, Thriller            ",7.2,76        ,Pedro Almodóvar,"['Penélope Cruz, ', 'Lluís Homar, ', 'Blanca Portillo, ', 'José Luis Gómez', '']",38723,$5.01M
Cashback,2006),R,102," Comedy, Drama, Romance            ",7.2,0,Sean Ellis,"['Sean Biggerstaff, ', 'Emilia Fox, ', 'Michelle Ryan, ', 'Erica Ellis', '']",83098,$0.02M
Fanaa,2006),Not Rated,168," Drama, Romance            ",7.2,0,Kunal Kohli,"['Aamir Khan, ', 'Kajol, ', 'Rishi Kapoor, ', 'Tabu', '']",31037,$2.10M
Candy,2006),R,108," Drama, Romance            ",7.2,0,Neil Armfield,"['Heath Ledger, ', 'Abbie Cornish, ', 'Geoffrey Rush, ', 'Tom Budge', '']",43648,$0.04M
The Fountain,2006),PG-13,97," Drama, Mystery, Romance            ",7.2,0,Darren Aronofsky,"['Hugh Jackman, ', 'Rachel Weisz, ', 'Sean Patrick Thomas, ', 'Ellen Burstyn', '']",229221,$10.14M
Broken Flowers,2005),R,106," Comedy, Drama, Mystery            ",7.2,79        ,Jim Jarmusch,"['Bill Murray, ', 'Jessica Lange, ', 'Sharon Stone, ', 'Julie Delpy', '']",98702,$13.74M
"Paris, je t'aime",2006),R,120," Comedy, Drama, Romance            ",7.2,66        ,"Olivier Assayas, ","['Gurinder Chadha, ', 'Sylvain Chomet, ', 'Ethan Coen, ', 'Joel Coen, ', 'Isabel Coixet, ']",70669,$4.86M
Closer,I) (2004),R,104," Drama, Romance            ",7.2,65        ,Mike Nichols,"['Natalie Portman, ', 'Jude Law, ', 'Clive Owen, ', 'Julia Roberts', '']",204352,$33.99M
King Kong,2005),PG-13,187," Action, Adventure, Drama            ",7.2,81        ,Peter Jackson,"['Naomi Watts, ', 'Jack Black, ', 'Adrien Brody, ', 'Thomas Kretschmann', '']",393789,$218.08M
The Cat Returns,2002),G,75," Animation, Adventure, Comedy            ",7.2,70        ,Hiroyuki Morita,"['Chizuru Ikewaki, ', 'Yoshihiko Hakamada, ', 'Aki Maeda, ', 'Takayuki Yamada', '']",49832,0
The Dreamers,2003),NC-17,115," Drama, Romance            ",7.2,62        ,Bernardo Bertolucci,"['Michael Pitt, ', 'Louis Garrel, ', 'Eva Green, ', 'Anna Chancellor', '']",111773,$2.53M
Shrek 2,2004),PG,93," Animation, Adventure, Comedy            ",7.2,75        ,"Andrew Adamson, ","['| ', '    Stars:', 'Mike Myers, ', 'Eddie Murphy, ', 'Cameron Diaz, ']",422239,$436.47M
The Phantom of the Opera,2004),PG-13,143," Drama, Musical, Romance            ",7.2,0,Joel Schumacher,"['Gerard Butler, ', 'Emmy Rossum, ', 'Patrick Wilson, ', 'Miranda Richardson', '']",116715,$51.27M
Chocolat,2000),PG-13,121," Drama, Romance            ",7.2,64        ,Lasse Hallström,"['Juliette Binoche, ', 'Judi Dench, ', 'Alfred Molina, ', 'Carrie-Anne Moss', '']",178592,$71.51M
Cold Mountain,2003),R,154," Adventure, Drama, History            ",7.2,73        ,Anthony Minghella,"['Jude Law, ', 'Nicole Kidman, ', 'Renée Zellweger, ', 'Eileen Atkins', '']",140530,$95.64M
The Virgin Suicides,1999),R,97," Drama, Romance            ",7.2,76        ,Sofia Coppola,"['Kirsten Dunst, ', 'Josh Hartnett, ', 'James Woods, ', 'Kathleen Turner', '']",144974,$4.86M
Election,1999),R,103," Comedy, Drama, Romance            ",7.2,83        ,Alexander Payne,"['Matthew Broderick, ', 'Reese Witherspoon, ', 'Chris Klein, ', 'Jessica Campbell', '']",90692,$14.88M
Meet Joe Black,1998),PG-13,178," Drama, Fantasy, Romance            ",7.2,0,Martin Brest,"['Brad Pitt, ', 'Anthony Hopkins, ', 'Claire Forlani, ', 'Jake Weber', '']",216626,$44.62M
Chasing Amy,1997),R,113," Comedy, Drama, Romance            ",7.2,71        ,Kevin Smith,"['Ben Affleck, ', 'Joey Lauren Adams, ', 'Ethan Suplee, ', 'Scott Mosier', '']",132619,$12.01M
Anastasia,1997),G,94," Animation, Adventure, Drama            ",7.2,61        ,"Don Bluth, ","['    Stars:', 'Meg Ryan, ', 'John Cusack, ', 'Christopher Lloyd, ', 'Kelsey Grammer']",112814,$58.41M
Benny & Joon,1993),PG,98," Comedy, Drama, Romance            ",7.2,0,Jeremiah S. Chechik,"['Johnny Depp, ', 'Mary Stuart Masterson, ', 'Aidan Quinn, ', 'Julianne Moore', '']",55009,$23.20M
The Age of Innocence,1993),PG,139," Drama, Romance            ",7.2,90        ,Martin Scorsese,"['Daniel Day-Lewis, ', 'Michelle Pfeiffer, ', 'Winona Ryder, ', 'Linda Faye Farkas', '']",53984,$32.20M
Strictly Ballroom,1992),PG,94," Comedy, Drama, Music            ",7.2,72        ,Baz Luhrmann,"['Paul Mercurio, ', 'Tara Morice, ', 'Bill Hunter, ', 'Pat Thomson', '']",25210,$11.74M
Bitter Moon,1992),R,139," Drama, Romance, Thriller            ",7.2,62        ,Roman Polanski,"['Hugh Grant, ', 'Kristin Scott Thomas, ', 'Emmanuelle Seigner, ', 'Peter Coyote', '']",35894,$1.86M
The Crying Game,1992),R,112," Crime, Drama, Romance            ",7.2,90        ,Neil Jordan,"['Stephen Rea, ', 'Jaye Davidson, ', 'Forest Whitaker, ', 'Miranda Richardson', '']",51353,$62.55M
Broadcast News,1987),R,133," Comedy, Drama, Romance            ",7.2,84        ,James L. Brooks,"['William Hurt, ', 'Albert Brooks, ', 'Holly Hunter, ', 'Robert Prosky', '']",27391,$51.25M
Silverado,1985),PG-13,133," Action, Crime, Drama            ",7.2,64        ,Lawrence Kasdan,"['Kevin Kline, ', 'Scott Glenn, ', 'Kevin Costner, ', 'Danny Glover', '']",38894,$33.20M
Out of Africa,1985),PG,161," Biography, Drama, Romance            ",7.2,69        ,Sydney Pollack,"['Meryl Streep, ', 'Robert Redford, ', 'Klaus Maria Brandauer, ', 'Michael Kitchen', '']",73465,$87.10M
Rumble Fish,1983),R,94," Crime, Drama, Romance            ",7.2,63        ,Francis Ford Coppola,"['Matt Dillon, ', 'Mickey Rourke, ', 'Diane Lane, ', 'Dennis Hopper', '']",32004,$2.49M
Somewhere in Time,1980),PG,103," Drama, Fantasy, Romance            ",7.2,0,Jeannot Szwarc,"['Christopher Reeve, ', 'Jane Seymour, ', 'Christopher Plummer, ', 'Teresa Wright', '']",27056,$9.71M
Grease,1978),PG,110," Musical, Romance            ",7.2,70        ,Randal Kleiser,"['John Travolta, ', 'Olivia Newton-John, ', 'Stockard Channing, ', 'Jeff Conaway', '']",243955,$188.76M
Marnie,1964),PG,130," Crime, Drama, Mystery            ",7.2,73        ,Alfred Hitchcock,"['Tippi Hedren, ', 'Sean Connery, ', 'Martin Gabel, ', 'Louise Latham', '']",45576,$7.00M
Sleeping Beauty,1959),G,75," Animation, Family, Fantasy            ",7.2,85        ,"Clyde Geronimi, ","['Wolfgang Reitherman', '| ', '    Stars:', 'Mary Costa, ', 'Bill Shirley, ']",136268,$51.60M
Gentlemen Prefer Blondes,1953),Approved,91," Comedy, Musical, Romance            ",7.2,0,Howard Hawks,"['Jane Russell, ', 'Marilyn Monroe, ', 'Charles Coburn, ', 'Elliott Reid', '']",32086,$12.00M
An American in Paris,1951),Passed,114," Drama, Musical, Romance            ",7.2,83        ,Vincente Minnelli,"['Gene Kelly, ', 'Leslie Caron, ', 'Oscar Levant, ', 'Georges Guétary', '']",30732,$4.50M
Kabir Singh,2019),Not Rated,173," Drama, Romance            ",7.1,0,Sandeep Reddy Vanga,"['Shahid Kapoor, ', 'Kiara Advani, ', 'Nikita Dutta, ', 'Soham Majumdar', '']",26631,0
Queen & Slim,2019),R,132," Crime, Drama, Romance            ",7.1,74        ,Melina Matsoukas,"['Daniel Kaluuya, ', 'Jodie Turner-Smith, ', 'Bokeem Woodbine, ', 'Chloë Sevigny', '']",25144,0
If Beale Street Could Talk,2018),R,119," Drama, Romance            ",7.1,87        ,Barry Jenkins,"['KiKi Layne, ', 'Stephan James, ', 'Regina King, ', 'Teyonah Parris', '']",43168,$14.92M
Julieta,2016),R,99," Drama, Mystery, Romance            ",7.1,73        ,Pedro Almodóvar,"['Emma Suárez, ', 'Adriana Ugarte, ', 'Daniel Grao, ', 'Inma Cuesta', '']",29211,$1.49M
Colonia,2015),R,110," Biography, Drama, History            ",7.1,0,Florian Gallenberger,"['Emma Watson, ', 'Daniel Brühl, ', 'Michael Nyqvist, ', 'Richenda Carey', '']",48301,0
To All the Boys I've Loved Before,2018),TV-14,99," Comedy, Drama, Romance            ",7.1,64        ,Susan Johnson,"['Lana Condor, ', 'Noah Centineo, ', 'Janel Parrish, ', 'Anna Cathcart', '']",90406,0
Allied,2016),R,124," Action, Drama, Romance            ",7.1,0,Robert Zemeckis,"['Brad Pitt, ', 'Marion Cotillard, ', 'Jared Harris, ', 'Vincent Ebrahim', '']",142870,$40.10M
